Cygnus version: 0.28.0.7,File version: 2021.11
Operative system: Windows
Record datetime: 2024-10-09 15:52:36.017
Device ID: STEEG_DG819202
Device verison: 
Device bandwidth: DC to 131 Hz
Device sampling rate: 1000 samples/second
Data type / unit: non-EEG / micro-volt (uV)
Bandpass filter: None
Notch filter: None
Timestamp,Serial Number,LGL,RGL,LTA,RTA,LBF,RBF,LRF,RRF,Event Id,Event Date,Event Duration,Software Marker,Software Marker Name
0.000,326175,-4132.35,-2564.59,-397.46,2164.77,-490.22,-1590.06,-610.34,-1319.29,,,,,
0.001,326176,-4112.75,-2574.04,-396.12,2166.74,-490.45,-1589.99,-609.63,-1319.2,,,,,
0.002,326177,-4098.96,-2577.98,-395.1,2169.53,-490.7,-1590.19,-609.14,-1319.41,,,,,
0.003,326178,-4093.28,-2573.55,-394.56,2173.45,-490.94,-1590.79,-608.98,-1320.08,,,,,
0.004,326179,-4093.36,-2561.85,-394.41,2178.04,-491.12,-1591.68,-609.14,-1321.17,,,,,
0.005,326180,-4094.23,-2547.18,-394.37,2182.27,-491.13,-1592.6,-609.47,-1322.45,,,,,
0.006,326181,-4092.21,-2534.75,-394.13,2185.06,-490.91,-1593.29,-609.82,-1323.66,,,,,
0.007,326182,-4087.96,-2528.14,-393.53,2185.77,-490.5,-1593.66,-610.11,-1324.59,,,,,
0.008,326183,-4086.56,-2527.77,-392.65,2184.58,-490.04,-1593.79,-610.39,-1325.22,,,,,
0.009,326184,-4094.33,-2531.21,-391.84,2182.38,-489.73,-1593.9,-610.76,-1325.66,,,,,
0.010,326185,-4114.23,-2535.05,-391.53,2180.29,-489.8,-1594.18,-611.35,-1326.11,,,,,
0.011,326186,-4142.73,-2536.97,-391.98,2179.17,-490.4,-1594.65,-612.17,-1326.71,,,,,
0.012,326187,-4170.53,-2537.04,-393.11,2179.25,-491.53,-1595.16,-613.11,-1327.5,,,,,
0.013,326188,-4186.74,-2537.31,-394.49,2180.08,-493.11,-1595.49,-613.95,-1328.38,,,,,
0.014,326189,-4184.48,-2540.15,-395.46,2180.94,-494.95,-1595.46,-614.5,-1329.22,,,,,
0.015,326190,-4164.53,-2546.36,-395.49,2181.24,-496.85,-1595.1,-614.66,-1329.88,,,,,
0.016,326191,-4134.81,-2554.35,-394.37,2180.88,-498.68,-1594.58,-614.5,-1330.28,,,,,
0.017,326192,-4106.07,-2560.93,-392.44,2180.26,-500.34,-1594.15,-614.23,-1330.45,,,,,
0.018,326193,-4086.26,-2563.21,-390.43,2180.02,-501.83,-1594.0,-614.11,-1330.45,,,,,
0.019,326194,-4076.94,-2560.61,-389.15,2180.55,-503.14,-1594.13,-614.31,-1330.33,,,,,
0.020,326195,-4073.72,-2555.39,-389.14,2181.77,-504.27,-1594.42,-614.85,-1330.16,,,,,
0.021,326196,-4070.39,-2551.55,-390.42,2183.07,-505.2,-1594.71,-615.6,-1329.97,,,,,
0.022,326197,-4063.84,-2552.35,-392.47,2183.59,-505.93,-1594.92,-616.33,-1329.83,,,,,
0.023,326198,-4056.65,-2558.19,-394.5,2182.69,-506.44,-1595.09,-616.85,-1329.8,,,,,
0.024,326199,-4055.54,-2566.04,-395.8,2180.24,-506.76,-1595.31,-617.07,-1329.96,,,,,
0.025,326200,-4066.59,-2571.07,-396.1,2176.64,-506.94,-1595.56,-617.04,-1330.3,,,,,
0.026,326201,-4090.28,-2569.59,-395.62,2172.61,-507.04,-1595.72,-616.87,-1330.77,,,,,
0.027,326202,-4119.6,-2561.75,-394.95,2168.76,-507.11,-1595.52,-616.71,-1331.21,,,,,
0.028,326203,-4142.81,-2552.05,-394.69,2165.32,-507.17,-1594.71,-616.64,-1331.46,,,,,
0.029,326204,-4149.44,-2547.31,-395.15,2162.04,-507.21,-1593.3,-616.64,-1331.41,,,,,
0.030,326205,-4136.12,-2552.78,-396.2,2158.45,-507.24,-1591.6,-616.63,-1331.07,,,,,
0.031,326206,-4108.83,-2568.72,-397.38,2154.21,-507.3,-1590.14,-616.52,-1330.56,,,,,
0.032,326207,-4080.05,-2589.38,-398.2,2149.44,-507.46,-1589.46,-616.27,-1330.09,,,,,
0.033,326208,-4062.27,-2605.37,-398.4,2144.78,-507.81,-1589.8,-615.93,-1329.83,,,,,
0.034,326209,-4061.63,-2608.3,-398.06,2141.15,-508.45,-1590.98,-615.59,-1329.87,,,,,
0.035,326210,-4075.13,-2595.5,-397.52,2139.38,-509.37,-1592.47,-615.38,-1330.16,,,,,
0.036,326211,-4093.06,-2572.0,-397.15,2139.8,-510.48,-1593.65,-615.35,-1330.57,,,,,
0.037,326212,-4104.92,-2548.5,-397.08,2142.05,-511.62,-1594.13,-615.48,-1331.0,,,,,
0.038,326213,-4105.47,-2536.29,-397.13,2145.22,-512.54,-1594.01,-615.67,-1331.39,,,,,
0.039,326214,-4097.26,-2541.5,-396.96,2148.15,-513.07,-1593.75,-615.81,-1331.84,,,,,
0.040,326215,-4088.35,-2561.78,-396.3,2149.8,-513.12,-1593.94,-615.79,-1332.46,,,,,
0.041,326216,-4086.75,-2587.37,-395.14,2149.67,-512.78,-1594.91,-615.57,-1333.34,,,,,
0.042,326217,-4095.17,-2605.92,-393.79,2147.81,-512.26,-1596.5,-615.2,-1334.49,,,,,
0.043,326218,-4109.15,-2608.72,-392.7,2144.84,-511.86,-1598.14,-614.78,-1335.77,,,,,
0.044,326219,-4119.85,-2594.96,-392.18,2141.74,-511.84,-1599.12,-614.43,-1336.97,,,,,
0.045,326220,-4119.57,-2571.85,-392.2,2139.56,-512.33,-1599.04,-614.23,-1337.92,,,,,
0.046,326221,-4106.74,-2550.55,-392.39,2139.15,-513.26,-1598.02,-614.19,-1338.52,,,,,
0.047,326222,-4087.27,-2540.21,-392.25,2141.02,-514.42,-1596.72,-614.25,-1338.81,,,,,
0.048,326223,-4071.34,-2543.28,-391.49,2145.15,-515.53,-1595.97,-614.31,-1338.91,,,,,
0.049,326224,-4067.69,-2554.6,-390.23,2150.97,-516.33,-1596.35,-614.26,-1338.96,,,,,
0.050,326225,-4078.59,-2564.67,-388.97,2157.45,-516.74,-1597.88,-614.05,-1339.06,,,,,
0.051,326226,-4098.51,-2565.07,-388.35,2163.35,-516.83,-1599.98,-613.72,-1339.22,,,,,
