Cygnus version: 0.28.0.7,File version: 2021.11
Operative system: Windows
Record datetime: 2024-10-09 16:47:23.908
Device ID: STEEG_DG819202
Device verison: 
Device bandwidth: DC to 131 Hz
Device sampling rate: 1000 samples/second
Data type / unit: non-EEG / micro-volt (uV)
Bandpass filter: None
Notch filter: None
Timestamp,Serial Number,LGL,RGL,LTA,RTA,LBF,RBF,LRF,RRF,Event Id,Event Date,Event Duration,Software Marker,Software Marker Name
0.000,270384,-1447.23,-2197.8,2371.52,4870.62,-530.14,-3643.6,200.05,-1750.37,,,,,
0.001,270385,-1442.43,-2193.41,2371.26,4869.43,-530.86,-3644.01,199.99,-1752.28,,,,,
0.002,270386,-1435.97,-2194.4,2371.5,4865.87,-531.27,-3645.12,199.39,-1756.09,,,,,
0.003,270387,-1427.32,-2203.22,2372.48,4859.19,-531.23,-3647.31,198.0,-1762.45,,,,,
0.004,270388,-1417.62,-2218.01,2374.09,4850.75,-530.83,-3650.4,196.05,-1770.27,,,,,
0.005,270389,-1409.3,-2233.69,2375.92,4843.28,-530.3,-3653.7,194.03,-1777.17,,,,,
0.006,270390,-1404.91,-2244.57,2377.47,4839.08,-529.83,-3656.21,192.53,-1780.83,,,,,
0.007,270391,-1405.9,-2247.28,2378.35,4838.52,-529.49,-3657.07,191.89,-1780.16,,,,,
0.008,270392,-1411.89,-2242.25,2378.46,4839.78,-529.14,-3655.93,192.09,-1775.98,,,,,
0.009,270393,-1420.9,-2233.0,2377.99,4839.99,-528.53,-3653.11,192.91,-1770.51,,,,,
0.010,270394,-1430.31,-2223.95,2377.23,4837.14,-527.51,-3649.6,194.07,-1766.21,,,,,
0.011,270395,-1438.13,-2217.96,2376.51,4831.53,-526.14,-3646.59,195.38,-1764.53,,,,,
0.012,270396,-1443.75,-2215.07,2376.03,4825.9,-524.7,-3645.04,196.72,-1765.27,,,,,
0.013,270397,-1447.8,-2213.04,2375.85,4823.78,-523.52,-3645.2,197.95,-1766.93,,,,,
0.014,270398,-1451.24,-2209.15,2375.97,4827.32,-522.88,-3646.59,198.83,-1767.65,,,,,
0.015,270399,-1454.22,-2202.08,2376.35,4835.59,-522.82,-3648.19,199.02,-1766.38,,,,,
0.016,270400,-1455.48,-2192.68,2376.89,4844.69,-523.16,-3648.96,198.34,-1763.4,,,,,
0.017,270401,-1452.83,-2183.31,2377.45,4849.63,-523.66,-3648.39,197.06,-1760.03,,,,,
0.018,270402,-1444.46,-2176.24,2377.81,4847.06,-524.12,-3646.68,195.91,-1757.77,,,,,
0.019,270403,-1430.52,-2172.34,2377.74,4837.33,-524.5,-3644.61,195.92,-1757.38,,,,,
0.020,270404,-1413.85,-2170.76,2377.13,4824.65,-524.9,-3643.13,197.82,-1758.47,,,,,
0.021,270405,-1399.36,-2169.93,2376.08,4815.09,-525.38,-3642.84,201.62,-1759.83,,,,,
0.022,270406,-1392.11,-2168.97,2374.92,4813.55,-525.88,-3643.69,206.25,-1760.22,,,,,
0.023,270407,-1394.91,-2168.56,2374.07,4821.17,-526.2,-3645.07,209.95,-1759.19,,,,,
0.024,270408,-1406.82,-2170.5,2373.89,4834.61,-526.09,-3646.25,210.91,-1757.28,,,,,
0.025,270409,-1423.2,-2176.34,2374.43,4847.64,-525.44,-3646.74,208.18,-1755.7,,,,,
0.026,270410,-1437.69,-2185.77,2375.37,4854.1,-524.38,-3646.64,202.17,-1755.53,,,,,
0.027,270411,-1445.06,-2196.16,2376.19,4850.71,-523.22,-3646.49,194.6,-1757.08,,,,,
0.028,270412,-1443.52,-2203.58,2376.39,4838.35,-522.34,-3646.92,187.75,-1759.71,,,,,
0.029,270413,-1435.4,-2204.98,2375.8,4821.31,-521.88,-3648.23,183.57,-1762.33,,,,,
0.030,270414,-1425.81,-2200.21,2374.69,4804.98,-521.69,-3650.17,182.83,-1764.0,,,,,
0.031,270415,-1419.9,-2192.64,2373.63,4793.43,-521.35,-3652.06,185.03,-1764.54,,,,,
0.032,270416,-1420.31,-2187.7,2373.2,4788.12,-520.46,-3653.19,188.85,-1764.53,,,,,
0.033,270417,-1426.03,-2190.19,2373.64,4788.09,-518.92,-3653.22,193.01,-1764.76,,,,,
0.034,270418,-1433.23,-2201.47,2374.74,4791.39,-517.07,-3652.37,197.0,-1765.69,,,,,
0.035,270419,-1437.61,-2218.4,2375.89,4796.54,-515.61,-3651.28,201.28,-1767.0,,,,,
0.036,270420,-1436.84,-2234.52,2376.45,4803.09,-515.25,-3650.59,206.82,-1767.78,,,,,
0.037,270421,-1431.74,-2243.04,2376.11,4811.16,-516.34,-3650.58,214.26,-1767.17,,,,,
0.038,270422,-1425.7,-2240.14,2375.03,4820.37,-518.61,-3651.04,223.19,-1764.98,,,,,
0.039,270423,-1422.63,-2226.86,2373.83,4829.07,-521.26,-3651.43,231.91,-1761.93,,,,,
0.040,270424,-1424.73,-2208.65,2373.16,4834.7,-523.3,-3651.33,237.94,-1759.36,,,,,
0.041,270425,-1431.39,-2192.79,2373.4,4835.05,-524.03,-3650.73,238.94,-1758.45,,,,,
0.042,270426,-1439.65,-2185.03,2374.4,4829.78,-523.38,-3650.19,233.71,-1759.5,,,,,
0.043,270427,-1446.04,-2187.13,2375.57,4821.1,-521.94,-3650.47,222.73,-1761.68,,,,,
0.044,270428,-1448.4,-2196.43,2376.17,4812.99,-520.63,-3652.11,208.11,-1763.49,,,,,
0.045,270429,-1446.91,-2207.48,2375.74,4809.3,-520.28,-3655.01,192.81,-1763.56,,,,,
0.046,270430,-1443.51,-2214.83,2374.31,4811.67,-521.2,-3658.37,179.77,-1761.5,,,,,
0.047,270431,-1440.39,-2215.52,2372.42,4818.45,-523.04,-3660.97,171.01,-1758.16,,,,,
0.048,270432,-1438.57,-2210.11,2370.8,4825.43,-525.05,-3661.75,167.28,-1755.18,,,,,
0.049,270433,-1437.4,-2202.05,2370.06,4827.94,-526.42,-3660.25,168.09,-1754.12,,,,,
0.050,270434,-1435.36,-2195.76,2370.34,4823.41,-526.69,-3656.78,172.18,-1755.6,,,,,
0.051,270435,-1431.55,-2194.55,2371.36,4812.8,-525.94,-3652.3,178.01,-1759.01,,,,,
0.052,270436,-1426.69,-2199.31,2372.57,4800.2,-524.67,-3647.9,184.26,-1762.91,,,,,
0.053,270437,-1422.99,-2208.39,2373.47,4790.82,-523.5,-3644.43,190.0,-1765.84,,,,,
0.054,270438,-1422.79,-2218.62,2373.83,4788.38,-522.9,-3642.27,194.72,-1767.12,,,,,
0.055,270439,-1426.78,-2226.84,2373.76,4793.35,-522.95,-3641.34,198.1,-1767.13,,,,,
0.056,270440,-1433.1,-2231.22,2373.53,4802.97,-523.47,-3641.33,199.86,-1766.89,,,,,
