Cygnus version: 0.28.0.7,File version: 2021.11
Operative system: Windows
Record datetime: 2024-10-09 16:43:30.605
Device ID: STEEG_DG819202
Device verison: 
Device bandwidth: DC to 131 Hz
Device sampling rate: 1000 samples/second
Data type / unit: non-EEG / micro-volt (uV)
Bandpass filter: None
Notch filter: None
Timestamp,Serial Number,LGL,RGL,LTA,RTA,LBF,RBF,LRF,RRF,Event Id,Event Date,Event Duration,Software Marker,Software Marker Name
0.000,37034,-654.73,-1569.94,3085.57,4102.84,-2237.72,-2390.79,-1768.96,-965.77,,,,,
0.001,37035,-666.84,-1554.91,3088.63,4094.6,-2237.87,-2395.5,-1764.15,-961.77,,,,,
0.002,37036,-671.77,-1545.07,3091.3,4086.71,-2238.21,-2399.8,-1758.57,-960.0,,,,,
0.003,37037,-665.78,-1543.27,3093.22,4080.38,-2238.91,-2403.22,-1751.96,-961.58,,,,,
0.004,37038,-650.24,-1548.79,3094.17,4077.71,-2240.06,-2405.24,-1745.07,-965.97,,,,,
0.005,37039,-630.77,-1557.94,3094.14,4080.59,-2241.64,-2405.46,-1739.95,-971.37,,,,,
0.006,37040,-614.31,-1566.01,3093.32,4089.22,-2243.46,-2403.81,-1739.68,-975.71,,,,,
0.007,37041,-605.87,-1569.7,3092.09,4101.26,-2245.16,-2400.69,-1747.32,-977.65,,,,,
0.008,37042,-606.43,-1568.66,3090.91,4112.49,-2246.36,-2396.96,-1764.23,-977.13,,,,,
0.009,37043,-613.17,-1565.44,3090.11,4118.68,-2246.81,-2393.66,-1788.53,-975.08,,,,,
0.010,37044,-621.47,-1563.99,3089.83,4117.98,-2246.48,-2391.68,-1814.53,-972.61,,,,,
0.011,37045,-627.49,-1567.36,3089.95,4111.98,-2245.63,-2391.44,-1833.95,-970.29,,,,,
0.012,37046,-629.84,-1575.84,3090.2,4105.04,-2244.67,-2392.79,-1838.72,-967.9,,,,,
0.013,37047,-629.52,-1586.51,3090.32,4101.88,-2243.96,-2395.13,-1824.46,-964.84,,,,,
0.014,37048,-628.51,-1594.35,3090.21,4104.84,-2243.65,-2397.68,-1792.96,-960.89,,,,,
0.015,37049,-627.97,-1594.42,3089.96,4112.44,-2243.6,-2399.79,-1752.29,-956.72,,,,,
0.016,37050,-627.39,-1584.23,3089.79,4120.08,-2243.49,-2401.18,-1714.18,-953.82,,,,,
0.017,37051,-625.09,-1565.06,3089.89,4122.63,-2243.04,-2401.86,-1689.65,-953.76,,,,,
0.018,37052,-619.83,-1541.86,3090.28,4117.29,-2242.28,-2402.08,-1684.75,-957.22,,,,,
0.019,37053,-612.25,-1521.67,3090.82,4105.22,-2241.55,-2402.06,-1698.33,-963.37,,,,,
0.020,37054,-605.23,-1511.13,3091.27,4090.77,-2241.41,-2401.94,-1722.93,-970.12,,,,,
0.021,37055,-602.78,-1514.13,3091.49,4078.97,-2242.29,-2401.81,-1748.2,-974.99,,,,,
0.022,37056,-607.93,-1530.36,3091.54,4072.62,-2244.23,-2401.73,-1765.28,-976.37,,,,,
0.023,37057,-620.85,-1555.32,3091.66,4070.76,-2246.75,-2401.85,-1769.96,-974.3,,,,,
0.024,37058,-638.24,-1581.66,3092.11,4069.48,-2248.96,-2402.42,-1763.42,-970.41,,,,,
0.025,37059,-654.47,-1601.6,3093.04,4064.46,-2249.95,-2403.62,-1750.54,-967.06,,,,,
0.026,37060,-663.87,-1609.43,3094.32,4053.86,-2249.2,-2405.43,-1736.94,-966.1,,,,,
0.027,37061,-663.13,-1603.27,3095.61,4039.69,-2246.86,-2407.55,-1726.5,-967.98,,,,,
0.028,37062,-652.61,-1585.56,3096.49,4026.98,-2243.74,-2409.43,-1720.51,-971.67,,,,,
0.029,37063,-636.02,-1562.07,3096.72,4021.15,-2240.96,-2410.43,-1718.51,-975.27,,,,,
0.030,37064,-618.82,-1539.78,3096.35,4025.21,-2239.5,-2410.07,-1719.86,-977.13,,,,,
0.031,37065,-606.05,-1524.48,3095.65,4038.31,-2239.78,-2408.17,-1724.78,-976.61,,,,,
0.032,37066,-600.71,-1518.96,3094.97,4056.4,-2241.53,-2404.96,-1734.08,-974.25,,,,,
0.033,37067,-603.16,-1522.56,3094.51,4074.53,-2243.92,-2400.94,-1747.87,-971.19,,,,,
0.034,37068,-611.6,-1531.98,3094.24,4089.23,-2246.0,-2396.78,-1764.35,-968.48,,,,,
0.035,37069,-623.05,-1543.04,3093.91,4099.64,-2247.1,-2393.12,-1779.59,-966.44,,,,,
0.036,37070,-634.46,-1552.53,3093.31,4106.91,-2247.07,-2390.47,-1788.96,-964.68,,,,,
0.037,37071,-643.29,-1559.2,3092.44,4112.33,-2246.31,-2389.14,-1789.47,-962.64,,,,,
0.038,37072,-647.97,-1563.63,3091.59,4115.72,-2245.46,-2389.29,-1781.59,-960.15,,,,,
0.039,37073,-647.9,-1567.23,3091.21,4115.14,-2245.09,-2390.87,-1769.48,-957.77,,,,,
0.040,37074,-643.62,-1571.0,3091.66,4108.11,-2245.4,-2393.68,-1759.17,-956.57,,,,,
0.041,37075,-636.7,-1574.74,3092.98,4093.74,-2246.19,-2397.3,-1755.54,-957.52,,,,,
0.042,37076,-629.48,-1577.27,3094.76,4074.16,-2246.97,-2401.19,-1759.87,-960.85,,,,,
0.043,37077,-624.36,-1577.28,3096.34,4054.32,-2247.24,-2404.75,-1769.16,-965.83,,,,,
0.044,37078,-622.89,-1574.33,3097.09,4040.14,-2246.76,-2407.51,-1777.91,-971.01,,,,,
0.045,37079,-625.02,-1569.28,3096.75,4035.9,-2245.61,-2409.16,-1781.25,-974.91,,,,,
0.046,37080,-628.93,-1563.81,3095.53,4042.31,-2244.15,-2409.67,-1777.66,-976.64,,,,,
0.047,37081,-631.82,-1559.47,3094.02,4056.27,-2242.83,-2409.18,-1769.88,-976.2,,,,,
0.048,37082,-631.25,-1556.7,3092.89,4072.45,-2241.99,-2407.92,-1763.24,-974.27,,,,,
0.049,37083,-626.6,-1554.6,3092.57,4085.63,-2241.7,-2406.11,-1762.5,-971.79,,,,,
0.050,37084,-619.76,-1551.59,3093.06,4092.64,-2241.77,-2403.96,-1768.92,-969.47,,,,,
0.051,37085,-614.66,-1546.66,3094.0,4093.03,-2241.9,-2401.63,-1779.35,-967.7,,,,,
0.052,37086,-615.6,-1540.37,3094.91,4088.4,-2241.8,-2399.4,-1787.74,-966.63,,,,,
0.053,37087,-625.07,-1534.92,3095.47,4081.08,-2241.36,-2397.59,-1788.53,-966.49,,,,,
0.054,37088,-642.17,-1533.28,3095.61,4073.16,-2240.68,-2396.58,-1779.72,-967.56,,,,,
0.055,37089,-662.34,-1537.54,3095.5,4066.17,-2240.02,-2396.58,-1764.13,-970.05,,,,,
0.056,37090,-678.79,-1547.73,3095.35,4061.41,-2239.69,-2397.56,-1748.04,-973.68,,,,,
0.057,37091,-684.98,-1561.44,3095.21,4060.22,-2239.89,-2399.16,-1737.9,-977.49,,,,,
0.058,37092,-677.41,-1574.8,3094.97,4063.68,-2240.62,-2400.81,-1737.04,-980.11,,,,,
0.059,37093,-657.17,-1584.11,3094.43,4071.87,-2241.69,-2401.94,-1744.01,-980.29,,,,,
0.060,37094,-629.76,-1587.35,3093.54,4083.17,-2242.79,-2402.19,-1753.57,-977.66,,,,,
0.061,37095,-603.17,-1584.77,3092.49,4094.36,-2243.61,-2401.57,-1759.53,-973.12,,,,,
0.062,37096,-584.84,-1578.29,3091.72,4101.87,-2243.93,-2400.37,-1758.08,-968.53,,,,,
0.063,37097,-578.92,-1570.37,3091.66,4103.48,-2243.76,-2399.03,-1749.57,-965.9,,,,,
0.064,37098,-584.93,-1562.81,3092.49,4099.63,-2243.21,-2397.95,-1738.14,-966.4,,,,,
0.065,37099,-598.35,-1556.39,3093.97,4093.34,-2242.49,-2397.34,-1729.31,-969.7,,,,,
