Cygnus version: 0.28.0.7,File version: 2021.11
Operative system: Windows
Record datetime: 2024-10-09 16:30:34.802
Device ID: STEEG_DG819202
Device verison: 
Device bandwidth: DC to 131 Hz
Device sampling rate: 1000 samples/second
Data type / unit: non-EEG / micro-volt (uV)
Bandpass filter: None
Notch filter: None
Timestamp,Serial Number,LGL,RGL,LTA,RTA,LBF,RBF,LRF,RRF,Event Id,Event Date,Event Duration,Software Marker,Software Marker Name
0.000,1489373,-2995.98,-3357.1,3373.59,4033.01,-281.9,-3190.53,1293.63,-624.6,,,,,
0.001,1489374,-3015.11,-3363.18,3372.72,4025.54,-283.81,-3196.35,1293.55,-624.78,,,,,
0.002,1489375,-3035.67,-3365.08,3371.97,4019.98,-289.19,-3206.09,1293.34,-624.91,,,,,
0.003,1489376,-3056.85,-3361.24,3371.29,4017.34,-299.48,-3220.94,1292.95,-625.02,,,,,
0.004,1489377,-3074.83,-3353.5,3370.46,4017.24,-313.05,-3238.08,1292.41,-625.22,,,,,
0.005,1489378,-3084.09,-3345.8,3369.14,4018.19,-325.6,-3251.62,1291.83,-625.62,,,,,
0.006,1489379,-3080.25,-3341.46,3367.13,4018.36,-332.03,-3255.33,1291.33,-626.24,,,,,
0.007,1489380,-3062.58,-3341.13,3364.58,4016.61,-328.77,-3245.79,1290.98,-626.94,,,,,
0.008,1489381,-3035.0,-3342.72,3362.05,4013.14,-315.6,-3224.39,1290.77,-627.43,,,,,
0.009,1489382,-3004.73,-3343.51,3360.37,4009.48,-296.09,-3197.1,1290.6,-627.45,,,,,
0.010,1489383,-2979.34,-3342.68,3360.31,4007.74,-276.33,-3172.1,1290.34,-626.88,,,,,
0.011,1489384,-2963.78,-3342.64,3362.17,4009.51,-262.58,-3156.39,1289.88,-625.84,,,,,
0.012,1489385,-2958.82,-3347.68,3365.54,4014.85,-258.77,-3152.94,1289.23,-624.7,,,,,
0.013,1489386,-2961.74,-3360.73,3369.36,4022.1,-265.01,-3159.78,1288.47,-623.82,,,,,
0.014,1489387,-2968.48,-3380.29,3372.28,4028.5,-277.76,-3171.3,1287.79,-623.47,,,,,
0.015,1489388,-2976.08,-3399.72,3373.24,4031.45,-291.51,-3181.13,1287.35,-623.62,,,,,
0.016,1489389,-2983.92,-3409.95,3371.93,4029.8,-301.1,-3185.21,1287.26,-624.02,,,,,
0.017,1489390,-2993.21,-3404.32,3369.01,4024.47,-303.73,-3183.5,1287.54,-624.33,,,,,
0.018,1489391,-3005.27,-3382.83,3365.81,4018.11,-299.61,-3179.65,1288.1,-624.33,,,,,
0.019,1489392,-3019.77,-3353.18,3363.74,4013.82,-291.31,-3178.95,1288.79,-624.0,,,,,
0.020,1489393,-3034.09,-3327.55,3363.65,4013.68,-282.16,-3185.56,1289.46,-623.54,,,,,
0.021,1489394,-3044.28,-3316.69,3365.44,4017.81,-274.72,-3200.32,1290.0,-623.19,,,,,
0.022,1489395,-3047.03,-3324.52,3368.15,4024.38,-270.07,-3220.25,1290.35,-623.15,,,,,
0.023,1489396,-3041.52,-3346.25,3370.42,4030.63,-268.08,-3239.74,1290.52,-623.39,,,,,
0.024,1489397,-3030.09,-3371.14,3371.23,4034.34,-268.26,-3252.82,1290.52,-623.77,,,,,
0.025,1489398,-3017.26,-3388.34,3370.36,4034.88,-270.63,-3255.47,1290.36,-624.06,,,,,
0.026,1489399,-3007.73,-3392.36,3368.47,4033.37,-275.77,-3246.93,1290.07,-624.16,,,,,
0.027,1489400,-3004.28,-3385.09,3366.72,4031.78,-284.27,-3229.71,1289.65,-624.05,,,,,
0.028,1489401,-3006.74,-3373.47,3366.11,4031.71,-295.9,-3208.31,1289.11,-623.86,,,,,
0.029,1489402,-3012.31,-3364.3,3366.98,4033.35,-309.16,-3187.59,1288.49,-623.71,,,,,
0.030,1489403,-3017.04,-3359.73,3368.84,4035.52,-321.7,-3171.37,1287.83,-623.62,,,,,
0.031,1489404,-3017.71,-3356.18,3370.73,4036.57,-331.35,-3161.69,1287.18,-623.55,,,,,
0.032,1489405,-3013.13,-3347.51,3371.72,4035.66,-337.19,-3158.91,1286.58,-623.42,,,,,
0.033,1489406,-3004.53,-3330.13,3371.5,4033.6,-339.91,-3162.16,1286.06,-623.22,,,,,
0.034,1489407,-2994.95,-3306.88,3370.45,4032.59,-341.05,-3169.91,1285.63,-623.06,,,,,
0.035,1489408,-2987.98,-3286.69,3369.39,4034.91,-341.7,-3180.29,1285.27,-623.1,,,,,
0.036,1489409,-2986.46,-3280.0,3369.08,4041.29,-341.26,-3191.32,1284.99,-623.45,,,,,
0.037,1489410,-2991.5,-3292.45,3369.73,4050.0,-337.34,-3200.97,1284.75,-624.07,,,,,
0.038,1489411,-3002.01,-3320.72,3370.92,4057.2,-327.0,-3207.5,1284.53,-624.75,,,,,
0.039,1489412,-3014.99,-3353.39,3371.88,4058.71,-308.73,-3209.77,1284.32,-625.19,,,,,
0.040,1489413,-3026.39,-3376.51,3371.98,4052.19,-284.18,-3207.67,1284.09,-625.19,,,,,
0.041,1489414,-3032.48,-3381.02,3371.13,4038.69,-258.4,-3202.15,1283.86,-624.75,,,,,
0.042,1489415,-3031.24,-3367.69,3369.78,4022.56,-238.25,-3194.99,1283.63,-624.08,,,,,
0.043,1489416,-3023.37,-3346.47,3368.63,4009.69,-229.63,-3188.15,1283.45,-623.5,,,,,
0.044,1489417,-3012.23,-3330.66,3368.12,4004.83,-234.82,-3183.12,1283.38,-623.27,,,,,
0.045,1489418,-3002.7,-3329.08,3368.12,4009.45,-251.36,-3180.44,1283.44,-623.41,,,,,
0.046,1489419,-2999.17,-3340.83,3367.91,4020.94,-273.05,-3179.74,1283.62,-623.72,,,,,
0.047,1489420,-3003.59,-3355.86,3366.7,4033.88,-292.68,-3180.12,1283.84,-623.92,,,,,
0.048,1489421,-3014.46,-3361.14,3364.15,4042.41,-305.07,-3180.69,1284.01,-623.8,,,,,
0.049,1489422,-3027.41,-3348.88,3360.72,4042.79,-308.96,-3181.04,1284.0,-623.39,,,,,
0.050,1489423,-3037.15,-3322.02,3357.61,4034.82,-306.9,-3181.29,1283.72,-622.98,,,,,
0.051,1489424,-3039.94,-3293.61,3356.14,4021.65,-303.38,-3181.89,1283.13,-622.93,,,,,
0.052,1489425,-3035.21,-3280.15,3357.11,4008.33,-302.39,-3183.17,1282.27,-623.5,,,,,
0.053,1489426,-3025.65,-3292.44,3360.29,3999.8,-305.54,-3185.05,1281.24,-624.68,,,,,
0.054,1489427,-3015.58,-3329.07,3364.48,3999.37,-311.82,-3187.05,1280.19,-626.17,,,,,
0.055,1489428,-3008.59,-3376.26,3368.06,4008.05,-318.67,-3188.52,1279.25,-627.54,,,,,
0.056,1489429,-3005.84,-3414.28,3369.75,4024.71,-323.67,-3189.01,1278.52,-628.41,,,,,
0.057,1489430,-3005.89,-3427.11,3369.23,4046.58,-325.58,-3188.54,1278.04,-628.6,,,,,
0.058,1489431,-3006.14,-3410.26,3367.18,4069.8,-324.47,-3187.6,1277.75,-628.22,,,,,
0.059,1489432,-3004.82,-3372.67,3364.87,4089.9,-320.85,-3186.84,1277.58,-627.53,,,,,
0.060,1489433,-3002.36,-3331.89,3363.43,4102.41,-314.74,-3186.75,1277.39,-626.81,,,,,
0.061,1489434,-3001.08,-3305.23,3363.23,4103.9,-305.46,-3187.41,1277.08,-626.23,,,,,
0.062,1489435,-3003.43,-3301.6,3363.77,4093.14,-292.33,-3188.47,1276.62,-625.85,,,,,
0.063,1489436,-3009.87,-3318.14,3364.02,4071.95,-275.77,-3189.39,1276.05,-625.63,,,,,
0.064,1489437,-3017.92,-3342.98,3363.13,4045.11,-258.2,-3189.79,1275.48,-625.55,,,,,
0.065,1489438,-3023.08,-3362.11,3360.99,4018.94,-243.79,-3189.62,1275.07,-625.61,,,,,
0.066,1489439,-3021.4,-3366.59,3358.36,3999.06,-237.14,-3189.16,1274.9,-625.86,,,,,
0.067,1489440,-3012.17,-3356.19,3356.59,3988.28,-241.52,-3188.84,1275.0,-626.29,,,,,
0.068,1489441,-2998.93,-3338.08,3356.89,3985.7,-257.55,-3188.96,1275.25,-626.82,,,,,
0.069,1489442,-2988.13,-3321.89,3359.71,3987.65,-282.91,-3189.52,1275.5,-627.31,,,,,
0.070,1489443,-2985.78,-3314.1,3364.48,3989.89,-313.3,-3190.23,1275.57,-627.64,,,,,
0.071,1489444,-2993.91,-3315.1,3369.84,3989.93,-343.74,-3190.73,1275.38,-627.83,,,,,
0.072,1489445,-3009.02,-3320.2,3374.18,3988.08,-369.73,-3190.82,1274.98,-628.01,,,,,
0.073,1489446,-3023.45,-3323.64,3376.35,3986.6,-387.52,-3190.51,1274.53,-628.42,,,,,
0.074,1489447,-3029.19,-3323.04,3376.06,3987.6,-393.98,-3190.05,1274.19,-629.19,,,,,
0.075,1489448,-3022.25,-3321.59,3373.84,3991.07,-386.43,-3189.71,1274.09,-630.29,,,,,
0.076,1489449,-3004.97,-3326.58,3370.76,3994.6,-363.4,-3189.58,1274.19,-631.47,,,,,
0.077,1489450,-2985.25,-3344.99,3367.85,3995.2,-325.92,-3189.55,1274.3,-632.36,,,,,
0.078,1489451,-2972.62,-3378.6,3365.77,3992.39,-279.07,-3189.36,1274.17,-632.64,,,,,
0.079,1489452,-2973.55,-3421.07,3364.61,3990.32,-232.18,-3188.79,1273.61,-632.24,,,,,
0.080,1489453,-2988.2,-3459.12,3364.06,3997.4,-197.36,-3187.86,1272.62,-631.31,,,,,
0.081,1489454,-3010.47,-3477.34,3363.65,4022.6,-185.92,-3186.8,1271.36,-630.21,,,,,
0.082,1489455,-3031.15,-3464.99,3363.05,4070.21,-204.35,-3186.0,1270.16,-629.31,,,,,
0.083,1489456,-3042.5,-3421.55,3362.17,4135.58,-251.23,-3185.75,1269.33,-628.83,,,,,
0.084,1489457,-3041.83,-3358.7,3361.17,4204.73,-316.78,-3186.06,1269.05,-628.77,,,,,
0.085,1489458,-3032.24,-3297.1,3360.3,4258.65,-385.51,-3186.68,1269.28,-628.96,,,,,
0.086,1489459,-3020.4,-3259.12,3359.8,4280.78,-440.88,-3187.22,1269.81,-629.23,,,,,
0.087,1489460,-3012.83,-3259.97,3359.81,4264.15,-470.45,-3187.37,1270.38,-629.47,,,,,
0.088,1489461,-3012.66,-3301.02,3360.31,4214.8,-469.27,-3187.09,1270.79,-629.67,,,,,
0.089,1489462,-3018.56,-3368.17,3361.18,4149.33,-440.62,-3186.62,1271.01,-629.88,,,,,
0.090,1489463,-3026.2,-3436.65,3362.25,4087.92,-394.0,-3186.38,1271.14,-630.13,,,,,
0.091,1489464,-3031.06,-3480.55,3363.29,4045.91,-341.58,-3186.68,1271.35,-630.32,,,,,
0.092,1489465,-3030.9,-3483.37,3364.11,4028.3,-294.55,-3187.6,1271.73,-630.33,,,,,
0.093,1489466,-3026.59,-3444.98,3364.57,4029.39,-260.58,-3188.91,1272.2,-630.05,,,,,
0.094,1489467,-3021.12,-3381.71,3364.61,4037.52,-242.8,-3190.2,1272.56,-629.54,,,,,
0.095,1489468,-3017.52,-3319.08,3364.29,4041.81,-240.17,-3191.1,1272.6,-628.96,,,,,
0.096,1489469,-3017.2,-3280.26,3363.75,4037.37,-248.56,-3191.45,1272.17,-628.54,,,,,
0.097,1489470,-3019.39,-3275.72,3363.14,4026.2,-262.17,-3191.35,1271.33,-628.46,,,,,
0.098,1489471,-3022.11,-3298.88,3362.59,4014.1,-274.99,-3191.07,1270.34,-628.68,,,,,
0.099,1489472,-3023.58,-3330.35,3362.15,4005.75,-282.25,-3190.89,1269.5,-629.01,,,,,
0.100,1489473,-3023.26,-3348.53,3361.81,4001.41,-281.55,-3190.93,1269.05,-629.2,,,,,
0.101,1489474,-3021.93,-3341.46,3361.58,3997.19,-273.52,-3191.14,1269.06,-629.08,,,,,
0.102,1489475,-3020.88,-3313.51,3361.49,3988.47,-261.53,-3191.34,1269.39,-628.69,,,,,
0.103,1489476,-3020.86,-3283.29,3361.66,3974.08,-250.4,-3191.41,1269.78,-628.24,,,,,
0.104,1489477,-3021.61,-3273.52,3362.25,3958.22,-244.43,-3191.32,1269.99,-627.98,,,,,
0.105,1489478,-3022.17,-3298.09,3363.34,3948.66,-245.66,-3191.19,1269.89,-628.08,,,,,
0.106,1489479,-3021.6,-3353.3,3364.88,3952.1,-253.09,-3191.2,1269.52,-628.49,,,,,
0.107,1489480,-3019.72,-3418.39,3366.65,3969.67,-263.3,-3191.44,1269.04,-629.01,,,,,
0.108,1489481,-3017.22,-3465.37,3368.3,3995.62,-272.27,-3191.89,1268.59,-629.42,,,,,
0.109,1489482,-3015.16,-3473.38,3369.45,4020.27,-277.32,-3192.38,1268.28,-629.63,,,,,
