Cygnus version: 0.28.0.7,File version: 2021.11
Operative system: Windows
Record datetime: 2024-10-09 16:54:18.255
Device ID: STEEG_DG819202
Device verison: 
Device bandwidth: DC to 131 Hz
Device sampling rate: 1000 samples/second
Data type / unit: non-EEG / micro-volt (uV)
Bandpass filter: None
Notch filter: None
Timestamp,Serial Number,LGL,RGL,LTA,RTA,LBF,RBF,LRF,RRF,Event Id,Event Date,Event Duration,Software Marker,Software Marker Name
0.089,684786,-1761.78,-1586.66,2303.88,2925.34,147.64,-3541.24,1336.04,-431.89,,,,,
0.090,684787,-1761.64,-1586.08,2324.67,2895.29,145.82,-3552.26,1364.62,-439.3,,,,,
0.091,684788,-1763.22,-1585.21,2350.97,2869.35,144.15,-3560.32,1399.74,-446.63,,,,,
0.092,684789,-1766.29,-1584.46,2376.77,2855.85,142.89,-3563.5,1431.86,-452.88,,,,,
0.093,684790,-1770.37,-1584.19,2394.25,2859.1,142.17,-3562.6,1448.77,-456.35,,,,,
0.094,684791,-1774.81,-1584.55,2396.88,2878.03,141.97,-3560.28,1441.65,-455.23,,,,,
0.095,684792,-1778.81,-1585.39,2382.63,2906.74,142.2,-3559.27,1410.43,-448.58,,,,,
0.096,684793,-1781.51,-1586.36,2355.42,2936.99,142.76,-3560.75,1365.28,-437.2,,,,,
0.097,684794,-1782.14,-1587.07,2323.92,2961.25,143.5,-3563.78,1323.15,-423.75,,,,,
0.098,684795,-1780.31,-1587.28,2298.11,2975.09,144.25,-3566.03,1300.52,-412.03,,,,,
0.099,684796,-1776.26,-1587.01,2285.1,2977.97,144.84,-3565.36,1305.91,-405.59,,,,,
0.100,684797,-1770.89,-1586.51,2286.45,2972.38,145.08,-3561.17,1335.93,-406.34,,,,,
0.101,684798,-1765.58,-1586.11,2297.96,2962.06,144.9,-3554.94,1376.84,-413.94,,,,,
0.102,684799,-1761.68,-1586.02,2312.22,2950.42,144.33,-3549.45,1410.9,-426.09,,,,,
0.103,684800,-1759.98,-1586.28,2322.35,2939.7,143.62,-3547.28,1424.34,-439.55,,,,,
0.104,684801,-1760.4,-1586.71,2325.16,2931.17,143.09,-3549.47,1413.08,-451.5,,,,,
0.105,684802,-1761.99,-1587.03,2322.13,2925.63,143.1,-3554.98,1383.66,-460.3,,,,,
0.106,684803,-1763.39,-1587.01,2318.11,2923.71,143.8,-3561.29,1349.17,-465.66,,,,,
0.107,684804,-1763.42,-1586.6,2318.43,2925.53,145.09,-3565.74,1322.72,-468.09,,,,,
0.108,684805,-1761.67,-1585.93,2326.11,2930.22,146.61,-3566.77,1311.7,-468.21,,,,,
0.109,684806,-1758.65,-1585.26,2340.48,2935.64,147.86,-3564.54,1315.5,-466.28,,,,,
0.110,684807,-1755.49,-1584.85,2357.64,2938.95,148.4,-3560.56,1327.28,-462.3,,,,,
0.111,684808,-1753.43,-1584.85,2372.38,2937.85,148.12,-3556.72,1338.43,-456.49,,,,,
0.112,684809,-1753.14,-1585.26,2380.41,2931.87,147.3,-3554.24,1342.94,-449.65,,,,,
0.113,684810,-1754.5,-1585.95,2379.98,2922.91,146.53,-3553.27,1339.75,-443.28,,,,,
0.114,684811,-1756.66,-1586.74,2372.21,2914.51,146.48,-3553.12,1332.14,-439.11,,,,,
0.115,684812,-1758.54,-1587.47,2360.53,2910.19,147.52,-3552.94,1325.11,-438.26,,,,,
0.116,684813,-1759.34,-1588.05,2349.46,2911.8,149.49,-3552.33,1322.42,-440.69,,,,,
0.117,684814,-1758.89,-1588.46,2343.43,2918.65,151.62,-3551.61,1324.91,-445.05,,,,,
0.118,684815,-1757.67,-1588.75,2345.8,2928.16,152.78,-3551.42,1330.57,-449.22,,,,,
0.119,684816,-1756.48,-1588.95,2358.09,2937.42,152.01,-3552.14,1336.08,-451.25,,,,,
0.120,684817,-1755.97,-1589.08,2379.39,2944.7,148.99,-3553.56,1338.62,-450.23,,,,,
0.121,684818,-1756.4,-1589.16,2406.12,2950.08,144.37,-3554.85,1337.04,-446.64,,,,,
0.122,684819,-1757.58,-1589.19,2432.41,2954.62,139.67,-3555.09,1332.16,-442.08,,,,,
0.123,684820,-1759.05,-1589.18,2451.32,2958.92,136.74,-3553.88,1326.08,-438.47,,,,,
0.124,684821,-1760.45,-1589.18,2456.87,2961.95,136.94,-3551.65,1321.33,-437.14,,,,,
0.125,684822,-1761.61,-1589.23,2446.15,2961.2,140.51,-3549.54,1319.91,-438.38,,,,,
0.126,684823,-1762.62,-1589.38,2420.69,2954.18,146.26,-3548.89,1322.68,-441.41,,,,,
0.127,684824,-1763.62,-1589.64,2386.35,2940.33,151.99,-3550.54,1328.88,-444.89,,,,,
0.128,684825,-1764.63,-1590.01,2351.41,2922.19,155.33,-3554.45,1336.12,-447.56,,,,,
0.129,684826,-1765.47,-1590.41,2323.64,2904.76,154.81,-3559.68,1340.93,-448.63,,,,,
0.130,684827,-1765.85,-1590.74,2307.54,2893.35,150.5,-3564.82,1340.02,-447.98,,,,,
0.131,684828,-1765.57,-1590.83,2302.94,2890.98,144.07,-3568.48,1331.93,-445.87,,,,,
0.132,684829,-1764.66,-1590.59,2305.58,2896.95,138.07,-3569.72,1318.32,-442.72,,,,,
0.133,684830,-1763.38,-1589.95,2309.53,2907.45,134.8,-3568.23,1304.19,-438.98,,,,,
0.134,684831,-1762.09,-1588.97,2310.15,2917.81,135.31,-3564.31,1296.19,-435.14,,,,,
0.135,684832,-1761.0,-1587.86,2306.21,2925.21,138.98,-3558.72,1299.71,-431.89,,,,,
0.136,684833,-1760.11,-1586.87,2300.28,2929.91,143.91,-3552.58,1315.88,-430.09,,,,,
0.137,684834,-1759.22,-1586.3,2297.04,2934.41,147.86,-3547.21,1340.05,-430.5,,,,,
0.138,684835,-1758.19,-1586.32,2300.63,2940.96,149.36,-3543.86,1363.09,-433.37,,,,,
0.139,684836,-1757.08,-1586.91,2312.16,2949.11,148.34,-3543.32,1375.04,-438.05,,,,,
0.140,684837,-1756.29,-1587.9,2328.74,2955.16,146.0,-3545.58,1369.8,-443.01,,,,,
0.141,684838,-1756.35,-1588.94,2344.54,2954.02,144.11,-3549.65,1348.38,-446.34,,,,,
0.142,684839,-1757.66,-1589.74,2353.39,2942.64,143.99,-3553.81,1319.0,-446.6,,,,,
0.143,684840,-1760.2,-1590.11,2351.79,2922.9,145.86,-3556.28,1293.76,-443.61,,,,,
0.144,684841,-1763.42,-1590.05,2340.9,2901.93,148.74,-3556.1,1283.29,-438.81,,,,,
0.145,684842,-1766.43,-1589.77,2326.5,2889.22,151.09,-3553.72,1292.01,-434.79,,,,,
0.146,684843,-1768.39,-1589.54,2317.01,2891.84,151.64,-3550.91,1316.28,-434.14,,,,,
0.147,684844,-1768.85,-1589.6,2320.06,2910.46,150.02,-3549.94,1346.39,-438.19,,,,,
0.148,684845,-1767.95,-1589.99,2339.2,2938.35,146.88,-3552.41,1371.16,-446.08,,,,,
0.149,684846,-1766.28,-1590.62,2372.07,2964.49,143.43,-3558.17,1382.89,-454.88,,,,,
0.150,684847,-1764.59,-1591.23,2410.73,2978.94,140.71,-3565.14,1380.15,-460.73,,,,,
0.151,684848,-1763.44,-1591.58,2444.28,2977.92,139.02,-3570.12,1367.29,-460.51,,,,,
0.152,684849,-1762.96,-1591.52,2462.66,2965.54,137.93,-3570.33,1351.25,-453.44,,,,,
0.153,684850,-1762.91,-1591.04,2460.19,2951.32,136.69,-3564.85,1337.69,-441.66,,,,,
0.154,684851,-1762.88,-1590.29,2437.61,2944.76,134.82,-3555.36,1328.6,-429.58,,,,,
0.155,684852,-1762.57,-1589.45,2401.63,2950.04,132.5,-3545.56,1322.42,-422.04,,,,,
0.156,684853,-1761.92,-1588.72,2362.36,2963.81,130.56,-3539.56,1316.29,-422.27,,,,,
0.157,684854,-1761.11,-1588.18,2329.66,2977.23,129.92,-3540.08,1308.71,-430.38,,,,,
0.158,684855,-1760.42,-1587.85,2309.77,2981.01,131.08,-3547.1,1300.92,-443.26,,,,,
0.159,684856,-1760.06,-1587.68,2303.7,2970.59,133.8,-3557.94,1296.25,-455.88,,,,,
0.160,684857,-1760.16,-1587.6,2307.67,2948.41,137.28,-3568.48,1297.86,-463.54,,,,,
0.161,684858,-1760.76,-1587.54,2315.45,2922.25,140.68,-3575.0,1306.55,-463.89,,,,,
0.162,684859,-1761.94,-1587.44,2321.13,2900.66,143.7,-3575.82,1319.87,-457.94,,,,,
0.163,684860,-1763.75,-1587.23,2321.38,2888.39,146.67,-3571.81,1333.18,-449.45,,,,,
0.164,684861,-1766.15,-1586.87,2316.1,2884.38,150.23,-3565.74,1341.96,-443.17,,,,,
0.165,684862,-1768.82,-1586.37,2307.59,2883.39,154.65,-3560.78,1343.85,-442.49,,,,,
0.166,684863,-1771.11,-1585.81,2298.94,2880.09,159.26,-3558.98,1339.39,-448.02,,,,,
0.167,684864,-1772.24,-1585.33,2292.46,2872.77,162.48,-3560.48,1331.12,-457.34,,,,,
0.168,684865,-1771.58,-1585.15,2289.12,2864.52,162.45,-3563.8,1321.71,-466.39,,,,,
0.169,684866,-1769.08,-1585.42,2288.8,2861.06,158.08,-3566.81,1312.67,-471.5,,,,,
0.170,684867,-1765.45,-1586.18,2291.11,2866.73,149.83,-3568.01,1304.29,-471.14,,,,,
0.171,684868,-1761.95,-1587.27,2295.86,2881.26,139.86,-3567.18,1296.87,-466.55,,,,,
0.172,684869,-1759.94,-1588.38,2303.07,2899.51,131.2,-3565.31,1292.17,-460.86,,,,,
0.173,684870,-1760.2,-1589.13,2312.33,2914.45,126.52,-3563.84,1293.87,-457.28,,,,,
0.174,684871,-1762.58,-1589.24,2322.32,2921.53,126.86,-3563.67,1306.18,-457.33,,,,,
0.175,684872,-1765.93,-1588.62,2330.99,2921.68,131.17,-3564.66,1331.24,-460.05,,,,,
0.176,684873,-1768.66,-1587.48,2336.43,2921.03,136.92,-3565.67,1366.68,-462.54,,,,,
0.177,684874,-1769.44,-1586.2,2338.08,2927.12,141.32,-3565.31,1404.81,-461.7,,,,,
0.178,684875,-1767.87,-1585.25,2337.47,2943.99,142.73,-3562.8,1434.48,-456.04,,,,,
0.179,684876,-1764.59,-1584.96,2337.75,2968.92,141.34,-3558.48,1444.92,-446.68,,,,,
0.180,684877,-1761.02,-1585.44,2342.14,2993.06,138.92,-3553.74,1430.07,-436.99,,,,,
0.181,684878,-1758.6,-1586.48,2351.94,3005.67,137.67,-3550.35,1391.37,-430.97,,,,,
0.182,684879,-1758.13,-1587.71,2365.35,2999.8,138.93,-3549.58,1337.79,-431.24,,,,,
0.183,684880,-1759.44,-1588.66,2377.81,2976.13,142.39,-3551.6,1282.93,-437.7,,,,,
0.184,684881,-1761.57,-1588.99,2384.03,2942.86,146.27,-3555.42,1240.53,-447.54,,,,,
0.185,684882,-1763.36,-1588.57,2380.67,2911.7,148.29,-3559.41,1220.19,-456.6,,,,,
0.186,684883,-1764.03,-1587.49,2368.24,2892.25,146.98,-3562.07,1224.66,-461.31,,,,,
0.187,684884,-1763.54,-1586.02,2351.19,2887.8,142.5,-3562.71,1249.63,-460.35,,,,,
0.188,684885,-1762.53,-1584.53,2335.97,2894.79,136.6,-3561.64,1285.58,-455.05,,,,,
0.189,684886,-1761.84,-1583.33,2328.02,2905.82,131.72,-3559.87,1320.86,-448.49,,,,,
0.190,684887,-1762.03,-1582.64,2329.36,2914.37,129.78,-3558.45,1344.99,-443.87,,,,,
0.191,684888,-1763.12,-1582.53,2337.84,2918.18,131.25,-3557.9,1351.38,-442.88,,,,,
0.192,684889,-1764.68,-1582.93,2348.62,2919.67,135.07,-3557.96,1338.98,-445.15,,,,,
0.193,684890,-1766.18,-1583.65,2356.9,2923.31,139.26,-3557.84,1312.46,-448.68,,,,,
0.194,684891,-1767.36,-1584.46,2360.19,2931.93,142.0,-3556.77,1280.97,-451.21,,,,,
0.195,684892,-1768.42,-1585.11,2359.19,2944.38,142.54,-3554.55,1255.4,-451.46,,,,,
0.196,684893,-1769.78,-1585.41,2356.49,2956.0,141.38,-3551.78,1244.83,-449.77,,,,,
0.197,684894,-1771.75,-1585.28,2354.23,2961.39,139.86,-3549.65,1253.23,-447.69,,,,,
0.198,684895,-1774.19,-1584.78,2352.13,2957.83,139.31,-3549.45,1277.75,-447.0,,,,,
0.199,684896,-1776.42,-1584.07,2347.1,2946.89,140.29,-3551.86,1309.49,-448.66,,,,,
0.200,684897,-1777.53,-1583.43,2334.92,2933.51,142.42,-3556.67,1337.0,-452.34,,,,,
0.201,684898,-1776.87,-1583.11,2312.98,2922.97,144.61,-3562.79,1351.0,-456.8,,,,,
0.202,684899,-1774.42,-1583.31,2282.7,2917.98,145.7,-3568.71,1348.46,-460.74,,,,,
0.203,684900,-1770.83,-1584.05,2250.23,2917.61,145.05,-3573.12,1333.99,-463.6,,,,,
0.204,684901,-1767.19,-1585.19,2224.84,2918.73,142.7,-3575.28,1317.68,-465.81,,,,,
0.205,684902,-1764.44,-1586.48,2215.91,2919.0,139.22,-3575.17,1310.17,-468.37,,,,,
0.206,684903,-1762.95,-1587.61,2229.65,2919.14,135.34,-3573.22,1317.41,-471.97,,,,,
0.207,684904,-1762.42,-1588.37,2266.97,2922.86,131.62,-3569.94,1337.51,-476.34,,,,,
0.208,684905,-1762.12,-1588.67,2323.12,2934.24,128.38,-3565.68,1361.58,-480.16,,,,,
0.209,684906,-1761.4,-1588.6,2388.93,2954.23,125.9,-3560.68,1378.07,-481.64,,,,,
0.210,684907,-1760.14,-1588.33,2452.99,2978.4,124.53,-3555.3,1378.53,-479.51,,,,,
0.211,684908,-1758.84,-1588.08,2503.96,2998.04,124.78,-3550.31,1361.93,-473.75,,,,,
0.212,684909,-1758.41,-1587.93,2532.73,3004.11,127.07,-3546.87,1335.11,-465.74,,,,,
0.213,684910,-1759.61,-1587.87,2534.15,2992.26,131.38,-3546.16,1309.32,-457.65,,,,,
0.214,684911,-1762.55,-1587.74,2508.38,2965.94,137.03,-3548.79,1294.5,-451.51,,,,,
0.215,684912,-1766.56,-1587.36,2461.4,2935.57,142.75,-3554.26,1294.24,-448.39,,,,,
0.216,684913,-1770.38,-1586.64,2404.19,2913.83,147.11,-3560.94,1304.22,-448.1,,,,,
0.217,684914,-1772.74,-1585.64,2350.09,2909.42,149.02,-3566.55,1314.66,-449.55,,,,,
0.218,684915,-1772.92,-1584.63,2310.93,2922.47,148.22,-3569.13,1315.68,-451.5,,,,,
0.219,684916,-1771.11,-1583.97,2293.1,2944.13,145.28,-3567.97,1302.6,-453.14,,,,,
0.220,684917,-1768.32,-1583.97,2295.32,2960.72,141.32,-3563.96,1278.44,-454.41,,,,,
0.221,684918,-1765.92,-1584.81,2309.57,2960.36,137.44,-3559.21,1252.39,-455.71,,,,,
0.222,684919,-1765.08,-1586.36,2324.95,2938.75,134.31,-3556.05,1235.1,-457.49,,,,,
0.223,684920,-1766.28,-1588.25,2333.09,2901.15,132.04,-3555.84,1233.34,-459.82,,,,,
0.224,684921,-1769.15,-1589.97,2332.16,2859.85,130.39,-3558.35,1246.84,-462.38,,,,,
0.225,684922,-1772.67,-1591.07,2327.54,2828.42,129.14,-3561.92,1268.69,-464.69,,,,,
0.226,684923,-1775.62,-1591.27,2328.29,2815.72,128.39,-3564.42,1289.27,-466.47,,,,,
0.227,684924,-1777.05,-1590.6,2341.28,2822.68,128.52,-3564.49,1301.16,-467.8,,,,,
0.228,684925,-1776.6,-1589.36,2366.08,2842.97,129.97,-3562.33,1302.65,-469.03,,,,,
0.229,684926,-1774.54,-1587.96,2393.58,2866.86,132.82,-3559.58,1298.05,-470.46,,,,,
0.230,684927,-1771.6,-1586.83,2409.75,2886.08,136.58,-3558.44,1294.66,-472.13,,,,,
0.231,684928,-1768.63,-1586.22,2402.74,2897.1,140.32,-3560.3,1298.32,-473.8,,,,,
0.232,684929,-1766.27,-1586.17,2369.81,2901.61,143.02,-3564.9,1309.87,-475.2,,,,,
0.233,684930,-1764.77,-1586.56,2320.25,2904.35,144.07,-3570.27,1324.54,-476.28,,,,,
0.234,684931,-1763.96,-1587.15,2272.25,2909.94,143.5,-3573.72,1334.52,-477.34,,,,,
0.235,684932,-1763.39,-1587.71,2245.01,2920.33,141.97,-3573.23,1333.36,-478.72,,,,,
0.236,684933,-1762.54,-1588.08,2249.75,2934.25,140.38,-3568.6,1319.86,-480.39,,,,,
0.237,684934,-1761.14,-1588.23,2284.23,2948.31,139.36,-3561.62,1299.34,-481.59,,,,,
0.238,684935,-1759.2,-1588.19,2333.63,2959.0,139.0,-3555.21,1281.51,-480.93,,,,,
0.239,684936,-1757.11,-1588.07,2377.43,2964.27,138.86,-3552.02,1275.93,-477.0,,,,,
0.240,684937,-1755.38,-1588.01,2398.81,2963.96,138.32,-3553.15,1287.21,-469.26,,,,,
0.241,684938,-1754.5,-1588.14,2391.82,2959.25,136.98,-3557.71,1312.25,-458.7,,,,,
0.242,684939,-1754.63,-1588.53,2363.06,2951.62,134.95,-3563.47,1341.02,-447.79,,,,,
0.243,684940,-1755.58,-1589.2,2327.15,2942.2,132.82,-3568.01,1360.54,-439.75,,,,,
0.244,684941,-1756.85,-1590.1,2298.89,2931.76,131.32,-3569.96,1360.41,-437.18,,,,,
0.245,684942,-1757.91,-1591.05,2286.39,2921.14,130.93,-3569.44,1337.48,-440.9,,,,,
0.246,684943,-1758.4,-1591.82,2288.59,2911.68,131.58,-3567.67,1297.63,-449.49,,,,,
0.247,684944,-1758.37,-1592.18,2298.03,2905.06,132.76,-3566.0,1253.86,-459.83,,,,,
0.248,684945,-1758.25,-1591.98,2306.81,2902.59,133.73,-3565.02,1221.58,-468.39,,,,,
0.249,684946,-1758.61,-1591.22,2311.95,2904.24,134.01,-3564.27,1212.9,-472.7,,,,,
