Cygnus version: 0.28.0.7,File version: 2021.11
Operative system: Windows
Record datetime: 2024-09-06 16:36:55.743
Device ID: STEEG_DG819201
Device verison: 
Device bandwidth: DC to 131 Hz
Device sampling rate: 1000 samples/second
Data type / unit: non-EEG / micro-volt (uV)
Bandpass filter: None
Notch filter: None
Timestamp,Serial Number,LGAST,RGAST,LTA,RTA,LBFL,RBFL,LRF,RRF,Event Id,Event Date,Event Duration,Software Marker,Software Marker Name
0.048,1871617,-2779.9,-4084.91,9537.71,5742.4,-1387.76,2028.98,1709.59,6951.61,,,,,
0.049,1871618,-2781.16,-4091.18,9536.11,5739.42,-1387.8,2029.23,1709.59,6951.64,,,,,
0.050,1871619,-2785.89,-4104.42,9534.54,5736.48,-1387.59,2029.55,1709.4,6951.59,,,,,
0.051,1871620,-2794.01,-4121.05,9533.28,5734.49,-1387.22,2029.89,1709.0,6951.49,,,,,
0.052,1871621,-2803.58,-4135.87,9532.54,5734.29,-1386.83,2030.16,1708.5,6951.42,,,,,
0.053,1871622,-2811.66,-4144.02,9532.46,5736.28,-1386.56,2030.32,1708.07,6951.48,,,,,
0.054,1871623,-2815.7,-4142.85,9533.11,5740.08,-1386.48,2030.34,1707.83,6951.69,,,,,
0.055,1871624,-2814.7,-4132.85,9534.44,5744.64,-1386.61,2030.23,1707.83,6952.03,,,,,
0.056,1871625,-2809.59,-4117.32,9536.3,5748.6,-1386.92,2030.05,1708.0,6952.38,,,,,
0.057,1871626,-2802.67,-4100.83,9538.34,5750.89,-1387.35,2029.87,1708.17,6952.65,,,,,
0.058,1871627,-2796.52,-4087.4,9540.14,5751.14,-1387.85,2029.78,1708.22,6952.76,,,,,
0.059,1871628,-2792.92,-4079.03,9541.29,5749.77,-1388.39,2029.86,1708.09,6952.71,,,,,
0.060,1871629,-2792.26,-4075.35,9541.54,5747.7,-1388.98,2030.14,1707.81,6952.52,,,,,
0.061,1871630,-2793.7,-4074.4,9540.87,5745.85,-1389.6,2030.59,1707.52,6952.28,,,,,
0.062,1871631,-2795.82,-4074.1,9539.52,5744.68,-1390.21,2031.16,1707.36,6952.04,,,,,
0.063,1871632,-2797.39,-4073.54,9537.84,5744.05,-1390.72,2031.74,1707.36,6951.81,,,,,
0.064,1871633,-2797.91,-4073.47,9536.2,5743.39,-1391.03,2032.2,1707.5,6951.61,,,,,
0.065,1871634,-2797.58,-4075.6,9534.86,5742.19,-1391.05,2032.48,1707.64,6951.43,,,,,
0.066,1871635,-2797.01,-4081.27,9533.94,5740.35,-1390.77,2032.51,1707.65,6951.31,,,,,
0.067,1871636,-2796.79,-4090.12,9533.49,5738.31,-1390.24,2032.34,1707.46,6951.29,,,,,
0.068,1871637,-2797.11,-4099.71,9533.48,5736.87,-1389.6,2032.02,1707.11,6951.43,,,,,
0.069,1871638,-2797.81,-4106.4,9533.94,5736.75,-1389.0,2031.68,1706.7,6951.74,,,,,
0.070,1871639,-2798.5,-4107.02,9534.89,5738.2,-1388.57,2031.44,1706.39,6952.18,,,,,
0.071,1871640,-2798.76,-4100.63,9536.27,5740.85,-1388.37,2031.39,1706.26,6952.68,,,,,
0.072,1871641,-2798.35,-4089.35,9537.91,5743.97,-1388.39,2031.57,1706.32,6953.12,,,,,
0.073,1871642,-2797.24,-4077.73,9539.5,5746.74,-1388.58,2031.95,1706.51,6953.43,,,,,
0.074,1871643,-2795.58,-4070.9,9540.66,5748.73,-1388.87,2032.46,1706.7,6953.58,,,,,
0.075,1871644,-2793.76,-4072.3,9541.11,5749.92,-1389.21,2032.95,1706.83,6953.57,,,,,
0.076,1871645,-2792.31,-4082.17,9540.74,5750.58,-1389.56,2033.3,1706.88,6953.46,,,,,
0.077,1871646,-2791.88,-4097.47,9539.7,5750.94,-1389.9,2033.43,1706.9,6953.31,,,,,
0.078,1871647,-2792.98,-4113.23,9538.34,5750.94,-1390.18,2033.33,1706.99,6953.16,,,,,
0.079,1871648,-2795.72,-4124.77,9537.06,5750.22,-1390.34,2033.07,1707.21,6953.04,,,,,
0.080,1871649,-2799.54,-4129.6,9536.11,5748.35,-1390.29,2032.77,1707.55,6952.98,,,,,
0.081,1871650,-2803.23,-4128.2,9535.55,5745.25,-1389.98,2032.56,1707.94,6952.99,,,,,
0.082,1871651,-2805.29,-4123.31,9535.22,5741.42,-1389.46,2032.5,1708.27,6953.07,,,,,
0.083,1871652,-2804.52,-4118.31,9534.88,5737.87,-1388.83,2032.62,1708.44,6953.22,,,,,
0.084,1871653,-2800.68,-4115.44,9534.34,5735.75,-1388.3,2032.88,1708.41,6953.41,,,,,
0.085,1871654,-2794.76,-4114.79,9533.63,5735.84,-1388.08,2033.2,1708.2,6953.61,,,,,
0.086,1871655,-2788.74,-4114.54,9532.95,5738.19,-1388.3,2033.51,1707.9,6953.76,,,,,
0.087,1871656,-2784.87,-4112.11,9532.62,5742.04,-1388.98,2033.77,1707.6,6953.85,,,,,
0.088,1871657,-2784.74,-4105.64,9532.91,5746.17,-1390.0,2033.98,1707.38,6953.87,,,,,
0.089,1871658,-2788.66,-4095.11,9533.9,5749.4,-1391.16,2034.14,1707.28,6953.84,,,,,
0.090,1871659,-2795.56,-4082.42,9535.43,5751.05,-1392.26,2034.25,1707.29,6953.77,,,,,
0.091,1871660,-2803.49,-4070.73,9537.13,5751.11,-1393.16,2034.3,1707.38,6953.67,,,,,
0.092,1871661,-2810.44,-4063.21,9538.62,5750.07,-1393.84,2034.27,1707.49,6953.49,,,,,
0.093,1871662,-2815.04,-4061.87,9539.6,5748.57,-1394.37,2034.19,1707.56,6953.19,,,,,
0.094,1871663,-2816.81,-4066.96,9539.98,5747.03,-1394.87,2034.11,1707.55,6952.74,,,,,
0.095,1871664,-2815.95,-4076.94,9539.86,5745.52,-1395.38,2034.11,1707.42,6952.17,,,,,
0.096,1871665,-2812.87,-4089.05,9539.46,5743.85,-1395.87,2034.26,1707.18,6951.56,,,,,
0.097,1871666,-2807.92,-4100.15,9538.94,5741.88,-1396.2,2034.6,1706.85,6951.04,,,,,
0.098,1871667,-2801.39,-4107.64,9538.33,5739.71,-1396.24,2035.07,1706.49,6950.73,,,,,
0.099,1871668,-2793.85,-4110.16,9537.48,5737.73,-1395.88,2035.54,1706.16,6950.67,,,,,
0.100,1871669,-2786.5,-4107.98,9536.23,5736.42,-1395.14,2035.86,1705.91,6950.84,,,,,
0.101,1871670,-2781.06,-4102.93,9534.47,5736.11,-1394.18,2035.91,1705.79,6951.11,,,,,
0.102,1871671,-2779.33,-4097.8,9532.36,5736.79,-1393.23,2035.66,1705.8,6951.37,,,,,
0.103,1871672,-2782.33,-4095.35,9530.35,5738.16,-1392.51,2035.21,1705.92,6951.52,,,,,
0.104,1871673,-2789.68,-4097.18,9529.06,5739.8,-1392.15,2034.71,1706.11,6951.53,,,,,
0.105,1871674,-2799.54,-4102.92,9529.1,5741.44,-1392.14,2034.35,1706.35,6951.45,,,,,
0.106,1871675,-2809.25,-4110.2,9530.73,5743.11,-1392.37,2034.22,1706.61,6951.38,,,,,
0.107,1871676,-2816.34,-4115.56,9533.75,5745.0,-1392.67,2034.35,1706.87,6951.36,,,,,
0.108,1871677,-2819.51,-4115.93,9537.45,5747.25,-1392.9,2034.65,1707.08,6951.38,,,,,
0.109,1871678,-2818.98,-4110.22,9540.78,5749.69,-1393.02,2035.0,1707.22,6951.4,,,,,
0.110,1871679,-2816.01,-4100.05,9542.77,5751.74,-1393.07,2035.3,1707.21,6951.32,,,,,
0.111,1871680,-2812.07,-4089.32,9542.81,5752.63,-1393.13,2035.52,1707.02,6951.12,,,,,
0.112,1871681,-2808.03,-4082.57,9540.92,5751.77,-1393.26,2035.68,1706.64,6950.8,,,,,
0.113,1871682,-2803.95,-4082.99,9537.72,5749.07,-1393.46,2035.82,1706.11,6950.46,,,,,
0.114,1871683,-2799.49,-4090.92,9534.15,5745.1,-1393.65,2035.96,1705.51,6950.22,,,,,
0.115,1871684,-2794.65,-4103.7,9531.15,5740.94,-1393.72,2036.06,1704.93,6950.14,,,,,
0.116,1871685,-2790.23,-4116.91,9529.27,5737.7,-1393.56,2036.06,1704.44,6950.27,,,,,
0.117,1871686,-2787.57,-4126.42,9528.54,5736.17,-1393.11,2035.91,1704.06,6950.54,,,,,
0.118,1871687,-2787.79,-4130.12,9528.61,5736.47,-1392.39,2035.6,1703.76,6950.88,,,,,
0.119,1871688,-2790.85,-4128.49,9529.0,5738.16,-1391.47,2035.22,1703.49,6951.22,,,,,
0.120,1871689,-2795.2,-4123.78,9529.38,5740.51,-1390.46,2034.9,1703.23,6951.52,,,,,
0.121,1871690,-2798.46,-4118.26,9529.78,5742.84,-1389.45,2034.78,1703.02,6951.78,,,,,
0.122,1871691,-2798.64,-4112.76,9530.5,5744.77,-1388.55,2034.92,1702.91,6952.0,,,,,
0.123,1871692,-2795.55,-4106.31,9531.88,5746.21,-1387.84,2035.28,1702.98,6952.16,,,,,
0.124,1871693,-2791.18,-4097.24,9534.01,5747.14,-1387.4,2035.76,1703.26,6952.23,,,,,
0.125,1871694,-2788.89,-4084.97,9536.57,5747.47,-1387.31,2036.18,1703.69,6952.14,,,,,
0.126,1871695,-2791.61,-4071.48,9538.93,5746.96,-1387.63,2036.43,1704.15,6951.89,,,,,
0.127,1871696,-2800.07,-4061.16,9540.34,5745.32,-1388.31,2036.47,1704.5,6951.5,,,,,
0.128,1871697,-2812.03,-4059.09,9540.34,5742.53,-1389.22,2036.34,1704.61,6951.09,,,,,
0.129,1871698,-2823.12,-4068.24,9538.92,5738.98,-1390.14,2036.17,1704.45,6950.77,,,,,
0.130,1871699,-2828.94,-4087.3,9536.56,5735.5,-1390.8,2036.05,1704.09,6950.67,,,,,
0.131,1871700,-2827.23,-4110.42,9534.01,5733.06,-1390.98,2036.07,1703.67,6950.84,,,,,
0.132,1871701,-2819.06,-4129.23,9531.93,5732.37,-1390.57,2036.23,1703.34,6951.21,,,,,
0.133,1871702,-2808.19,-4136.51,9530.66,5733.53,-1389.65,2036.48,1703.21,6951.69,,,,,
0.134,1871703,-2799.05,-4129.5,9530.16,5736.0,-1388.42,2036.74,1703.29,6952.14,,,,,
0.135,1871704,-2794.42,-4111.41,9530.12,5738.84,-1387.18,2036.97,1703.51,6952.46,,,,,
0.136,1871705,-2794.19,-4089.95,9530.24,5741.14,-1386.18,2037.12,1703.74,6952.62,,,,,
0.137,1871706,-2795.83,-4073.74,9530.46,5742.44,-1385.58,2037.21,1703.86,6952.67,,,,,
0.138,1871707,-2796.32,-4068.3,9530.99,5742.91,-1385.41,2037.24,1703.81,6952.67,,,,,
0.139,1871708,-2794.28,-4073.6,9532.14,5743.13,-1385.58,2037.24,1703.59,6952.68,,,,,
0.140,1871709,-2791.0,-4084.52,9534.07,5743.75,-1385.96,2037.2,1703.26,6952.69,,,,,
0.141,1871710,-2789.69,-4093.94,9536.59,5745.05,-1386.44,2037.14,1702.88,6952.69,,,,,
0.142,1871711,-2793.27,-4096.65,9539.12,5746.75,-1386.96,2037.1,1702.53,6952.62,,,,,
0.143,1871712,-2802.16,-4092.21,9540.91,5748.14,-1387.52,2037.1,1702.23,6952.44,,,,,
0.144,1871713,-2813.46,-4084.93,9541.32,5748.44,-1388.12,2037.17,1701.99,6952.16,,,,,
0.145,1871714,-2822.12,-4081.23,9540.16,5747.18,-1388.73,2037.32,1701.79,6951.81,,,,,
0.146,1871715,-2823.71,-4085.68,9537.73,5744.5,-1389.29,2037.51,1701.58,6951.46,,,,,
0.147,1871716,-2817.07,-4098.12,9534.75,5741.08,-1389.7,2037.69,1701.35,6951.17,,,,,
0.148,1871717,-2805.35,-4113.38,9531.99,5737.85,-1389.87,2037.79,1701.07,6950.99,,,,,
0.149,1871718,-2794.67,-4123.96,9530.05,5735.61,-1389.77,2037.76,1700.74,6950.92,,,,,
0.150,1871719,-2790.92,-4124.13,9529.08,5734.77,-1389.43,2037.61,1700.39,6950.97,,,,,
0.151,1871720,-2796.53,-4113.33,9528.89,5735.28,-1388.96,2037.38,1700.06,6951.13,,,,,
0.152,1871721,-2808.98,-4096.77,9529.11,5736.74,-1388.48,2037.13,1699.78,6951.37,,,,,
0.153,1871722,-2821.86,-4082.87,9529.43,5738.69,-1388.14,2036.91,1699.61,6951.67,,,,,
0.154,1871723,-2828.26,-4078.88,9529.77,5740.8,-1388.03,2036.76,1699.57,6951.99,,,,,
0.155,1871724,-2824.3,-4086.89,9530.27,5742.89,-1388.19,2036.67,1699.63,6952.28,,,,,
0.156,1871725,-2811.23,-4102.6,9531.11,5744.87,-1388.64,2036.61,1699.76,6952.47,,,,,
0.157,1871726,-2794.72,-4117.5,9532.35,5746.59,-1389.33,2036.55,1699.88,6952.53,,,,,
0.158,1871727,-2781.87,-4123.36,9533.77,5747.79,-1390.19,2036.49,1699.92,6952.41,,,,,
0.159,1871728,-2777.59,-4116.66,9534.97,5748.11,-1391.13,2036.47,1699.83,6952.15,,,,,
0.160,1871729,-2782.26,-4100.58,9535.45,5747.31,-1392.01,2036.52,1699.6,6951.79,,,,,
0.161,1871730,-2791.97,-4083.34,9534.92,5745.38,-1392.7,2036.65,1699.27,6951.42,,,,,
0.162,1871731,-2800.95,-4073.86,9533.4,5742.64,-1393.1,2036.84,1698.87,6951.12,,,,,
0.163,1871732,-2804.86,-4077.02,9531.27,5739.65,-1393.16,2037.04,1698.47,6950.94,,,,,
0.164,1871733,-2802.88,-4091.08,9529.04,5737.07,-1392.89,2037.15,1698.09,6950.92,,,,,
0.165,1871734,-2797.67,-4108.69,9527.23,5735.36,-1392.43,2037.11,1697.76,6951.02,,,,,
0.166,1871735,-2793.31,-4120.99,9526.11,5734.7,-1391.92,2036.91,1697.47,6951.21,,,,,
0.167,1871736,-2792.6,-4122.5,9525.64,5734.95,-1391.51,2036.6,1697.23,6951.42,,,,,
0.168,1871737,-2795.46,-4114.02,9525.59,5735.84,-1391.25,2036.28,1697.03,6951.58,,,,,
0.169,1871738,-2799.28,-4102.14,9525.69,5737.09,-1391.15,2036.07,1696.87,6951.66,,,,,
0.170,1871739,-2800.92,-4095.37,9525.81,5738.59,-1391.13,2036.05,1696.75,6951.65,,,,,
0.171,1871740,-2799.07,-4099.15,9526.07,5740.38,-1391.13,2036.22,1696.64,6951.57,,,,,
0.172,1871741,-2795.38,-4112.55,9526.77,5742.58,-1391.11,2036.55,1696.54,6951.46,,,,,
0.173,1871742,-2793.63,-4128.44,9528.23,5745.14,-1391.13,2036.94,1696.42,6951.35,,,,,
0.174,1871743,-2797.29,-4137.34,9530.58,5747.78,-1391.31,2037.29,1696.27,6951.27,,,,,
0.175,1871744,-2807.14,-4132.73,9533.61,5749.96,-1391.75,2037.54,1696.12,6951.18,,,,,
0.176,1871745,-2820.26,-4115.03,9536.77,5751.04,-1392.48,2037.69,1696.01,6951.06,,,,,
0.177,1871746,-2831.18,-4091.96,9539.33,5750.53,-1393.41,2037.75,1695.95,6950.85,,,,,
0.178,1871747,-2834.63,-4074.96,9540.6,5748.33,-1394.37,2037.78,1695.96,6950.56,,,,,
0.179,1871748,-2828.37,-4073.42,9540.18,5744.83,-1395.15,2037.82,1696.0,6950.2,,,,,
0.180,1871749,-2814.5,-4089.65,9538.14,5740.86,-1395.6,2037.86,1696.05,6949.85,,,,,
0.181,1871750,-2798.53,-4117.39,9534.98,5737.4,-1395.68,2037.9,1696.04,6949.59,,,,,
0.182,1871751,-2786.73,-4144.43,9531.51,5735.2,-1395.47,2037.9,1695.95,6949.5,,,,,
0.183,1871752,-2783.15,-4158.37,9528.58,5734.58,-1395.13,2037.86,1695.79,6949.61,,,,,
0.184,1871753,-2787.91,-4152.31,9526.85,5735.3,-1394.82,2037.78,1695.6,6949.88,,,,,
0.185,1871754,-2797.62,-4127.96,9526.58,5736.71,-1394.6,2037.7,1695.44,6950.23,,,,,
0.186,1871755,-2807.34,-4094.55,9527.65,5738.11,-1394.48,2037.66,1695.35,6950.58,,,,,
0.187,1871756,-2813.12,-4064.34,9529.63,5739.06,-1394.41,2037.69,1695.33,6950.85,,,,,
0.188,1871757,-2813.61,-4047.03,9531.97,5739.58,-1394.35,2037.77,1695.35,6951.02,,,,,
0.189,1871758,-2810.04,-4045.94,9534.18,5740.1,-1394.32,2037.86,1695.35,6951.07,,,,,
0.190,1871759,-2804.93,-4057.4,9535.92,5741.16,-1394.41,2037.91,1695.28,6951.03,,,,,
0.191,1871760,-2800.44,-4073.55,9537.07,5743.04,-1394.73,2037.88,1695.12,6950.91,,,,,
0.192,1871761,-2797.28,-4086.59,9537.62,5745.52,-1395.32,2037.76,1694.87,6950.71,,,,,
0.193,1871762,-2794.93,-4092.33,9537.69,5747.85,-1396.12,2037.6,1694.58,6950.43,,,,,
0.194,1871763,-2792.48,-4091.29,9537.38,5749.07,-1396.95,2037.47,1694.3,6950.1,,,,,
0.195,1871764,-2789.68,-4087.34,9536.77,5748.46,-1397.58,2037.43,1694.08,6949.79,,,,,
0.196,1871765,-2787.26,-4084.85,9535.92,5745.92,-1397.82,2037.51,1693.94,6949.56,,,,,
0.197,1871766,-2786.42,-4086.16,9534.88,5742.07,-1397.59,2037.7,1693.88,6949.52,,,,,
0.198,1871767,-2787.92,-4090.73,9533.65,5738.04,-1397.0,2037.94,1693.86,6949.68,,,,,
0.199,1871768,-2791.46,-4096.09,9532.24,5735.01,-1396.24,2038.16,1693.82,6950.01,,,,,
0.200,1871769,-2795.83,-4099.69,9530.65,5733.67,-1395.52,2038.31,1693.74,6950.42,,,,,
0.201,1871770,-2799.65,-4100.49,9528.93,5734.05,-1394.99,2038.38,1693.59,6950.8,,,,,
0.202,1871771,-2802.25,-4099.24,9527.23,5735.59,-1394.66,2038.37,1693.42,6951.08,,,,,
0.203,1871772,-2804.03,-4097.61,9525.79,5737.54,-1394.44,2038.34,1693.28,6951.24,,,,,
0.204,1871773,-2805.95,-4096.74,9524.92,5739.4,-1394.21,2038.33,1693.23,6951.35,,,,,
0.205,1871774,-2808.7,-4096.45,9524.91,5741.16,-1393.92,2038.38,1693.32,6951.46,,,,,
0.206,1871775,-2811.93,-4095.45,9525.91,5743.22,-1393.61,2038.52,1693.54,6951.62,,,,,
0.207,1871776,-2814.3,-4092.49,9527.82,5745.99,-1393.4,2038.78,1693.84,6951.76,,,,,
0.208,1871777,-2814.36,-4087.59,9530.26,5749.41,-1393.44,2039.14,1694.12,6951.78,,,,,
0.209,1871778,-2811.6,-4082.4,9532.68,5752.79,-1393.76,2039.62,1694.29,6951.55,,,,,
0.210,1871779,-2807.05,-4079.54,9534.53,5754.93,-1394.26,2040.19,1694.29,6951.01,,,,,
0.211,1871780,-2802.86,-4081.13,9535.41,5754.69,-1394.75,2040.83,1694.15,6950.21,,,,,
0.212,1871781,-2801.11,-4087.58,9535.22,5751.57,-1394.99,2041.48,1693.94,6949.31,,,,,
0.213,1871782,-2802.49,-4097.22,9534.12,5746.1,-1394.81,2042.07,1693.76,6948.53,,,,,
0.214,1871783,-2805.88,-4107.13,9532.46,5739.73,-1394.21,2042.54,1693.69,6948.04,,,,,
0.215,1871784,-2809.05,-4114.56,9530.62,5734.27,-1393.33,2042.86,1693.77,6947.92,,,,,
0.216,1871785,-2810.2,-4118.09,9528.9,5731.22,-1392.41,2043.03,1693.95,6948.08,,,,,
0.217,1871786,-2809.31,-4117.88,9527.48,5731.17,-1391.68,2043.1,1694.14,6948.35,,,,,
0.218,1871787,-2808.35,-4114.96,9526.48,5733.63,-1391.24,2043.11,1694.25,6948.54,,,,,
0.219,1871788,-2810.09,-4110.15,9526.0,5737.41,-1391.08,2043.1,1694.25,6948.53,,,,,
0.220,1871789,-2816.12,-4103.49,9526.16,5741.2,-1391.12,2043.11,1694.18,6948.32,,,,,
0.221,1871790,-2825.29,-4094.66,9527.02,5744.11,-1391.23,2043.11,1694.12,6948.01,,,,,
0.222,1871791,-2833.77,-4084.09,9528.48,5745.98,-1391.37,2043.12,1694.16,6947.71,,,,,
0.223,1871792,-2836.75,-4073.88,9530.25,5747.14,-1391.57,2043.13,1694.37,6947.52,,,,,
0.224,1871793,-2831.2,-4067.83,9531.89,5748.09,-1391.94,2043.19,1694.7,6947.43,,,,,
0.225,1871794,-2817.89,-4069.9,9532.9,5749.05,-1392.55,2043.34,1695.08,6947.38,,,,,
0.226,1871795,-2801.51,-4082.07,9533.0,5749.84,-1393.44,2043.62,1695.38,6947.27,,,,,
0.227,1871796,-2788.58,-4102.48,9532.22,5750.04,-1394.5,2044.02,1695.55,6947.07,,,,,
0.228,1871797,-2784.26,-4125.37,9530.92,5749.31,-1395.56,2044.49,1695.57,6946.81,,,,,
0.229,1871798,-2789.58,-4143.02,9529.64,5747.63,-1396.44,2044.91,1695.5,6946.6,,,,,
0.230,1871799,-2800.99,-4149.09,9528.8,5745.34,-1397.0,2045.17,1695.39,6946.55,,,,,
0.231,1871800,-2812.21,-4141.65,9528.55,5742.92,-1397.2,2045.18,1695.3,6946.72,,,,,
0.232,1871801,-2817.65,-4124.4,9528.66,5740.74,-1397.09,2044.93,1695.22,6947.06,,,,,
0.233,1871802,-2815.39,-4105.15,9528.73,5738.83,-1396.79,2044.48,1695.1,6947.48,,,,,
0.234,1871803,-2808.02,-4092.18,9528.38,5737.07,-1396.44,2043.94,1694.9,6947.84,,,,,
0.235,1871804,-2800.95,-4090.31,9527.56,5735.44,-1396.15,2043.45,1694.6,6948.07,,,,,
0.236,1871805,-2799.17,-4098.49,9526.6,5734.27,-1395.96,2043.09,1694.24,6948.14,,,,,
0.237,1871806,-2804.28,-4110.31,9526.08,5734.32,-1395.89,2042.93,1693.91,6948.13,,,,,
0.238,1871807,-2813.55,-4117.19,9526.49,5736.35,-1395.96,2042.92,1693.68,6948.13,,,,,
0.239,1871808,-2821.62,-4112.61,9528.0,5740.67,-1396.14,2043.03,1693.56,6948.21,,,,,
0.240,1871809,-2823.67,-4095.38,9530.28,5746.69,-1396.43,2043.19,1693.52,6948.36,,,,,
