Cygnus version: 0.28.0.7,File version: 2021.11
Operative system: Windows
Record datetime: 2024-10-09 16:49:46.367
Device ID: STEEG_DG819202
Device verison: 
Device bandwidth: DC to 131 Hz
Device sampling rate: 1000 samples/second
Data type / unit: non-EEG / micro-volt (uV)
Bandpass filter: None
Notch filter: None
Timestamp,Serial Number,LGL,RGL,LTA,RTA,LBF,RBF,LRF,RRF,Event Id,Event Date,Event Duration,Software Marker,Software Marker Name
0.000,412784,-2106.38,-1178.12,2168.97,2970.19,-676.94,-3759.65,1021.83,-627.64,,,,,
0.001,412785,-2108.1,-1174.85,2168.58,2979.56,-675.65,-3758.54,1057.09,-624.51,,,,,
0.002,412786,-2109.33,-1172.77,2168.23,2987.63,-675.36,-3758.14,1084.83,-622.72,,,,,
0.003,412787,-2109.63,-1172.49,2167.96,2994.18,-676.55,-3758.68,1099.21,-623.16,,,,,
0.004,412788,-2108.79,-1173.71,2167.72,3000.37,-678.95,-3759.7,1097.48,-625.92,,,,,
0.005,412789,-2107.05,-1175.44,2167.46,3008.1,-681.66,-3760.39,1080.91,-630.22,,,,,
0.006,412790,-2105.24,-1176.52,2167.14,3018.67,-683.7,-3760.06,1054.76,-634.53,,,,,
0.007,412791,-2104.47,-1176.26,2166.8,3031.69,-684.45,-3758.64,1026.86,-637.07,,,,,
0.008,412792,-2105.6,-1174.71,2166.52,3044.9,-683.96,-3756.79,1005.17,-636.5,,,,,
0.009,412793,-2108.56,-1172.59,2166.39,3055.13,-682.88,-3755.5,995.11,-632.48,,,,,
0.010,412794,-2112.09,-1170.87,2166.4,3059.82,-682.07,-3755.54,997.68,-626.0,,,,,
0.011,412795,-2114.14,-1170.16,2166.48,3058.31,-682.15,-3756.99,1009.41,-619.12,,,,,
0.012,412796,-2112.97,-1170.49,2166.44,3052.16,-683.21,-3759.24,1024.17,-614.29,,,,,
0.013,412797,-2108.34,-1171.28,2166.13,3044.28,-684.86,-3761.37,1035.97,-613.45,,,,,
0.014,412798,-2102.04,-1171.75,2165.5,3037.55,-686.5,-3762.74,1041.47,-617.22,,,,,
0.015,412799,-2097.31,-1171.4,2164.66,3033.55,-687.72,-3763.35,1040.81,-624.67,,,,,
0.016,412800,-2097.21,-1170.33,2163.86,3032.32,-688.45,-3763.81,1036.77,-633.69,,,,,
0.017,412801,-2102.78,-1169.12,2163.36,3032.9,-688.94,-3764.82,1032.55,-641.82,,,,,
0.018,412802,-2112.05,-1168.58,2163.36,3034.34,-689.5,-3766.65,1029.95,-647.19,,,,,
