Cygnus version: 0.28.0.7,File version: 2021.11
Operative system: Windows
Record datetime: 2024-09-06 16:40:53.895
Device ID: STEEG_DG819201
Device verison: 
Device bandwidth: DC to 131 Hz
Device sampling rate: 1000 samples/second
Data type / unit: non-EEG / micro-volt (uV)
Bandpass filter: None
Notch filter: None
Timestamp,Serial Number,LGAST,RGAST,LTA,RTA,LBFL,RBFL,LRF,RRF,Event Id,Event Date,Event Duration,Software Marker,Software Marker Name
0.036,2109705,-3143.0,-4198.03,9265.19,5397.58,-1409.29,2400.99,1522.51,6982.12,,,,,
0.037,2109706,-3129.74,-4204.83,9263.39,5393.64,-1408.77,2400.96,1522.19,6981.69,,,,,
0.038,2109707,-3130.19,-4213.13,9261.06,5389.7,-1408.15,2400.74,1521.7,6981.31,,,,,
0.039,2109708,-3146.33,-4220.06,9259.11,5386.75,-1407.48,2400.38,1521.19,6981.06,,,,,
0.040,2109709,-3173.88,-4223.33,9258.22,5385.41,-1406.79,2399.95,1520.8,6980.99,,,,,
0.041,2109710,-3203.48,-4222.83,9258.54,5385.7,-1406.15,2399.54,1520.66,6981.11,,,,,
0.042,2109711,-3224.22,-4220.91,9259.72,5387.17,-1405.63,2399.22,1520.8,6981.38,,,,,
0.043,2109712,-3227.96,-4221.09,9261.05,5389.19,-1405.29,2399.03,1521.15,6981.75,,,,,
0.044,2109713,-3212.66,-4225.97,9261.88,5391.28,-1405.21,2398.99,1521.57,6982.11,,,,,
0.045,2109714,-3183.32,-4235.51,9261.9,5393.24,-1405.44,2399.08,1521.9,6982.4,,,,,
0.046,2109715,-3150.05,-4246.86,9261.27,5395.1,-1405.98,2399.28,1522.06,6982.56,,,,,
0.047,2109716,-3124.12,-4255.81,9260.54,5396.94,-1406.79,2399.56,1522.09,6982.54,,,,,
0.048,2109717,-3113.56,-4259.04,9260.3,5398.6,-1407.78,2399.9,1522.07,6982.37,,,,,
0.049,2109718,-3120.33,-4255.88,9260.93,5399.74,-1408.82,2400.25,1522.12,6982.08,,,,,
0.050,2109719,-3139.92,-4248.38,9262.34,5399.92,-1409.74,2400.6,1522.28,6981.74,,,,,
0.051,2109720,-3163.61,-4239.87,9264.0,5398.88,-1410.4,2400.91,1522.53,6981.42,,,,,
0.052,2109721,-3182.14,-4232.87,9265.13,5396.77,-1410.68,2401.13,1522.74,6981.2,,,,,
0.053,2109722,-3189.33,-4227.6,9265.1,5394.08,-1410.54,2401.23,1522.8,6981.11,,,,,
0.054,2109723,-3184.0,-4222.17,9263.6,5391.49,-1410.0,2401.18,1522.63,6981.17,,,,,
0.055,2109724,-3169.73,-4214.25,9260.88,5389.51,-1409.16,2400.97,1522.26,6981.37,,,,,
0.056,2109725,-3152.84,-4203.03,9257.55,5388.31,-1408.17,2400.61,1521.8,6981.65,,,,,
0.057,2109726,-3139.51,-4190.31,9254.43,5387.73,-1407.19,2400.16,1521.41,6981.98,,,,,
0.058,2109727,-3133.48,-4179.69,9252.23,5387.53,-1406.37,2399.7,1521.22,6982.31,,,,,
0.059,2109728,-3135.12,-4174.5,9251.37,5387.63,-1405.79,2399.34,1521.26,6982.62,,,,,
0.060,2109729,-3141.92,-4175.53,9251.88,5388.32,-1405.49,2399.18,1521.45,6982.9,,,,,
0.061,2109730,-3150.13,-4180.16,9253.51,5390.07,-1405.46,2399.29,1521.67,6983.14,,,,,
0.062,2109731,-3156.4,-4183.64,9255.84,5393.18,-1405.66,2399.67,1521.79,6983.33,,,,,
0.063,2109732,-3158.98,-4181.81,9258.42,5397.42,-1406.01,2400.23,1521.76,6983.43,,,,,
0.064,2109733,-3157.97,-4173.77,9260.86,5401.86,-1406.46,2400.83,1521.6,6983.4,,,,,
0.065,2109734,-3154.77,-4162.87,9262.85,5405.14,-1406.93,2401.3,1521.4,6983.24,,,,,
0.066,2109735,-3151.23,-4155.24,9264.14,5406.02,-1407.37,2401.51,1521.26,6982.95,,,,,
0.067,2109736,-3148.85,-4156.5,9264.58,5403.99,-1407.73,2401.43,1521.23,6982.59,,,,,
0.068,2109737,-3148.33,-4168.57,9264.16,5399.58,-1407.93,2401.11,1521.32,6982.27,,,,,
0.069,2109738,-3149.52,-4188.25,9262.98,5394.22,-1407.95,2400.71,1521.44,6982.07,,,,,
0.070,2109739,-3151.69,-4208.54,9261.34,5389.63,-1407.75,2400.36,1521.52,6982.05,,,,,
0.071,2109740,-3153.91,-4222.09,9259.59,5387.1,-1407.33,2400.15,1521.49,6982.22,,,,,
0.072,2109741,-3155.33,-4224.79,9258.08,5386.94,-1406.71,2400.07,1521.3,6982.53,,,,,
0.073,2109742,-3155.5,-4217.68,9257.03,5388.49,-1405.95,2400.02,1521.01,6982.91,,,,,
0.074,2109743,-3154.48,-4206.06,9256.46,5390.51,-1405.13,2399.87,1520.65,6983.28,,,,,
0.075,2109744,-3152.78,-4196.41,9256.25,5391.95,-1404.33,2399.57,1520.32,6983.58,,,,,
0.076,2109745,-3151.26,-4192.87,9256.24,5392.4,-1403.64,2399.15,1520.09,6983.8,,,,,
0.077,2109746,-3150.75,-4195.27,9256.37,5392.27,-1403.13,2398.76,1520.01,6983.94,,,,,
0.078,2109747,-3151.75,-4199.71,9256.69,5392.42,-1402.85,2398.6,1520.11,6984.03,,,,,
0.079,2109748,-3154.11,-4201.32,9257.33,5393.52,-1402.8,2398.82,1520.36,6984.06,,,,,
0.080,2109749,-3157.08,-4197.37,9258.38,5395.65,-1402.98,2399.44,1520.74,6984.03,,,,,
0.081,2109750,-3159.59,-4189.06,9259.76,5398.17,-1403.34,2400.31,1521.14,6983.93,,,,,
0.082,2109751,-3160.73,-4180.87,9261.17,5400.11,-1403.81,2401.19,1521.47,6983.77,,,,,
0.083,2109752,-3160.15,-4177.9,9262.21,5400.71,-1404.34,2401.8,1521.62,6983.56,,,,,
0.084,2109753,-3158.3,-4182.84,9262.49,5399.89,-1404.84,2401.96,1521.54,6983.36,,,,,
0.085,2109754,-3156.16,-4194.37,9261.92,5398.21,-1405.24,2401.66,1521.23,6983.2,,,,,
0.086,2109755,-3154.8,-4207.79,9260.67,5396.53,-1405.48,2401.03,1520.77,6983.08,,,,,
0.087,2109756,-3154.84,-4217.61,9259.18,5395.44,-1405.51,2400.29,1520.32,6982.98,,,,,
0.088,2109757,-3156.15,-4220.49,9257.91,5394.9,-1405.31,2399.65,1519.98,6982.88,,,,,
0.089,2109758,-3157.94,-4216.81,9257.14,5394.29,-1404.87,2399.23,1519.86,6982.76,,,,,
0.090,2109759,-3159.24,-4210.19,9256.87,5392.86,-1404.25,2399.06,1519.95,6982.64,,,,,
0.091,2109760,-3159.42,-4205.05,9256.89,5390.39,-1403.53,2399.06,1520.18,6982.58,,,,,
0.092,2109761,-3158.48,-4203.99,9256.92,5387.46,-1402.84,2399.13,1520.42,6982.66,,,,,
0.093,2109762,-3157.05,-4206.32,9256.88,5385.34,-1402.29,2399.23,1520.57,6982.92,,,,,
0.094,2109763,-3155.97,-4208.63,9256.93,5385.33,-1402.0,2399.36,1520.61,6983.34,,,,,
0.095,2109764,-3155.79,-4207.06,9257.45,5388.05,-1402.01,2399.57,1520.55,6983.83,,,,,
0.096,2109765,-3156.48,-4199.81,9258.73,5392.93,-1402.28,2399.91,1520.51,6984.25,,,,,
0.097,2109766,-3157.46,-4188.55,9260.82,5398.4,-1402.73,2400.39,1520.58,6984.48,,,,,
0.098,2109767,-3158.02,-4177.69,9263.33,5402.55,-1403.23,2400.97,1520.84,6984.46,,,,,
0.099,2109768,-3157.79,-4172.21,9265.6,5404.05,-1403.65,2401.55,1521.27,6984.23,,,,,
0.100,2109769,-3157.0,-4174.98,9266.9,5402.74,-1403.9,2402.06,1521.8,6983.88,,,,,
0.101,2109770,-3156.38,-4185.22,9266.84,5399.72,-1403.93,2402.41,1522.3,6983.55,,,,,
0.102,2109771,-3156.71,-4198.86,9265.47,5396.66,-1403.77,2402.57,1522.65,6983.33,,,,,
0.103,2109772,-3158.3,-4210.55,9263.34,5394.93,-1403.44,2402.55,1522.78,6983.23,,,,,
0.104,2109773,-3160.66,-4216.27,9261.18,5394.88,-1402.98,2402.35,1522.69,6983.22,,,,,
0.105,2109774,-3162.68,-4215.09,9259.61,5395.76,-1402.41,2402.0,1522.44,6983.2,,,,,
0.106,2109775,-3163.18,-4209.4,9258.88,5396.18,-1401.75,2401.53,1522.14,6983.13,,,,,
0.107,2109776,-3161.53,-4203.36,9258.83,5395.03,-1401.03,2401.02,1521.89,6983.01,,,,,
0.108,2109777,-3158.12,-4200.75,9259.06,5392.15,-1400.31,2400.56,1521.75,6982.91,,,,,
0.109,2109778,-3154.25,-4203.07,9259.18,5388.52,-1399.66,2400.28,1521.77,6982.9,,,,,
0.110,2109779,-3151.56,-4209.0,9259.07,5385.76,-1399.18,2400.26,1521.93,6983.02,,,,,
0.111,2109780,-3151.27,-4215.24,9258.9,5385.29,-1398.96,2400.51,1522.18,6983.26,,,,,
0.112,2109781,-3153.52,-4218.26,9259.02,5387.54,-1399.03,2400.94,1522.47,6983.52,,,,,
0.113,2109782,-3157.29,-4216.07,9259.71,5391.69,-1399.4,2401.39,1522.76,6983.71,,,,,
0.114,2109783,-3160.82,-4209.12,9261.01,5396.1,-1399.97,2401.71,1523.04,6983.73,,,,,
0.115,2109784,-3162.49,-4200.17,9262.62,5399.03,-1400.64,2401.8,1523.28,6983.58,,,,,
0.116,2109785,-3161.49,-4193.01,9264.08,5399.5,-1401.28,2401.67,1523.48,6983.33,,,,,
0.117,2109786,-3158.31,-4190.98,9264.97,5397.63,-1401.78,2401.44,1523.64,6983.08,,,,,
0.118,2109787,-3154.45,-4195.53,9265.06,5394.43,-1402.07,2401.24,1523.7,6982.91,,,,,
0.119,2109788,-3151.76,-4205.73,9264.41,5391.26,-1402.11,2401.19,1523.64,6982.87,,,,,
0.120,2109789,-3151.63,-4218.49,9263.29,5389.07,-1401.91,2401.26,1523.41,6982.9,,,,,
0.121,2109790,-3154.43,-4229.67,9262.03,5388.08,-1401.53,2401.37,1523.01,6982.95,,,,,
0.122,2109791,-3159.4,-4235.48,9260.93,5387.87,-1401.01,2401.37,1522.49,6982.93,,,,,
0.123,2109792,-3165.06,-4233.77,9260.12,5387.77,-1400.43,2401.15,1521.95,6982.85,,,,,
0.124,2109793,-3169.82,-4224.73,9259.66,5387.39,-1399.88,2400.71,1521.54,6982.73,,,,,
0.125,2109794,-3172.57,-4210.79,9259.6,5386.86,-1399.43,2400.18,1521.34,6982.65,,,,,
0.126,2109795,-3172.92,-4195.73,9259.98,5386.72,-1399.12,2399.75,1521.42,6982.67,,,,,
0.127,2109796,-3171.11,-4183.29,9260.82,5387.55,-1398.98,2399.59,1521.73,6982.78,,,,,
0.128,2109797,-3167.73,-4175.92,9262.05,5389.6,-1399.0,2399.76,1522.16,6982.91,,,,,
0.129,2109798,-3163.38,-4174.0,9263.49,5392.57,-1399.18,2400.19,1522.56,6982.96,,,,,
0.130,2109799,-3158.57,-4176.01,9264.82,5395.73,-1399.47,2400.72,1522.82,6982.84,,,,,
0.131,2109800,-3153.78,-4179.42,9265.71,5398.25,-1399.86,2401.16,1522.9,6982.52,,,,,
0.132,2109801,-3149.6,-4181.91,9265.95,5399.54,-1400.29,2401.38,1522.82,6982.06,,,,,
0.133,2109802,-3146.71,-4182.4,9265.52,5399.46,-1400.69,2401.36,1522.7,6981.58,,,,,
0.134,2109803,-3145.74,-4181.36,9264.57,5398.24,-1400.98,2401.16,1522.65,6981.19,,,,,
0.135,2109804,-3146.92,-4180.35,9263.31,5396.3,-1401.06,2400.87,1522.72,6980.98,,,,,
0.136,2109805,-3149.84,-4181.12,9261.92,5394.1,-1400.86,2400.58,1522.92,6980.93,,,,,
0.137,2109806,-3153.43,-4184.64,9260.45,5391.96,-1400.36,2400.31,1523.18,6980.96,,,,,
0.138,2109807,-3156.37,-4190.71,9258.89,5390.15,-1399.59,2400.03,1523.41,6980.96,,,,,
0.139,2109808,-3157.6,-4198.04,9257.28,5388.94,-1398.67,2399.72,1523.57,6980.83,,,,,
0.140,2109809,-3156.96,-4204.82,9255.81,5388.56,-1397.73,2399.36,1523.63,6980.59,,,,,
0.141,2109810,-3155.27,-4209.4,9254.79,5389.11,-1396.93,2399.01,1523.66,6980.31,,,,,
0.142,2109811,-3154.04,-4210.68,9254.59,5390.49,-1396.37,2398.75,1523.71,6980.12,,,,,
0.143,2109812,-3154.71,-4208.25,9255.38,5392.27,-1396.07,2398.66,1523.83,6980.14,,,,,
0.144,2109813,-3157.88,-4202.42,9257.04,5393.88,-1396.02,2398.76,1524.04,6980.43,,,,,
0.145,2109814,-3162.83,-4194.12,9259.11,5394.83,-1396.16,2399.03,1524.31,6980.94,,,,,
0.146,2109815,-3167.77,-4184.98,9260.97,5394.97,-1396.45,2399.39,1524.61,6981.53,,,,,
0.147,2109816,-3170.6,-4177.23,9262.12,5394.59,-1396.88,2399.76,1524.91,6982.02,,,,,
0.148,2109817,-3169.89,-4173.31,9262.4,5394.29,-1397.42,2400.09,1525.21,6982.23,,,,,
0.149,2109818,-3165.62,-4175.11,9262.03,5394.58,-1398.02,2400.34,1525.54,6982.09,,,,,
0.150,2109819,-3159.3,-4183.12,9261.46,5395.6,-1398.58,2400.52,1525.89,6981.63,,,,,
0.151,2109820,-3153.3,-4195.83,9261.12,5396.92,-1398.95,2400.62,1526.2,6980.95,,,,,
0.152,2109821,-3149.86,-4210.05,9261.15,5397.7,-1398.96,2400.63,1526.37,6980.26,,,,,
0.153,2109822,-3150.13,-4222.02,9261.34,5397.16,-1398.5,2400.55,1526.29,6979.7,,,,,
0.154,2109823,-3153.71,-4229.0,9261.28,5394.97,-1397.59,2400.36,1525.89,6979.4,,,,,
0.155,2109824,-3158.96,-4230.47,9260.64,5391.55,-1396.35,2400.09,1525.17,6979.39,,,,,
0.156,2109825,-3163.82,-4228.23,9259.43,5387.95,-1394.99,2399.77,1524.26,6979.61,,,,,
0.157,2109826,-3166.71,-4225.22,9258.05,5385.38,-1393.77,2399.47,1523.34,6979.98,,,,,
0.158,2109827,-3167.14,-4223.57,9257.11,5384.74,-1392.86,2399.21,1522.61,6980.38,,,,,
0.159,2109828,-3165.72,-4223.04,9257.14,5386.18,-1392.32,2399.03,1522.19,6980.74,,,,,
0.160,2109829,-3163.69,-4220.84,9258.28,5389.12,-1392.12,2398.91,1522.11,6981.01,,,,,
0.161,2109830,-3162.17,-4213.22,9260.2,5392.53,-1392.15,2398.85,1522.27,6981.15,,,,,
0.162,2109831,-3161.7,-4198.09,9262.22,5395.37,-1392.33,2398.84,1522.53,6981.16,,,,,
0.163,2109832,-3162.04,-4177.31,9263.69,5397.03,-1392.64,2398.93,1522.75,6980.99,,,,,
0.164,2109833,-3162.43,-4157.08,9264.26,5397.41,-1393.11,2399.13,1522.86,6980.63,,,,,
0.165,2109834,-3162.02,-4146.0,9264.09,5396.82,-1393.82,2399.46,1522.85,6980.08,,,,,
0.166,2109835,-3160.26,-4151.26,9263.65,5395.69,-1394.75,2399.89,1522.81,6979.38,,,,,
0.167,2109836,-3157.12,-4174.84,9263.46,5394.37,-1395.83,2400.31,1522.8,6978.63,,,,,
0.168,2109837,-3153.09,-4211.59,9263.78,5393.01,-1396.86,2400.6,1522.85,6977.95,,,,,
0.169,2109838,-3149.12,-4250.43,9264.42,5391.64,-1397.6,2400.68,1522.93,6977.47,,,,,
0.170,2109839,-3146.46,-4278.41,9264.91,5390.35,-1397.84,2400.51,1522.98,6977.26,,,,,
0.171,2109840,-3146.43,-4285.81,9264.71,5389.29,-1397.52,2400.17,1522.89,6977.33,,,,,
0.172,2109841,-3150.06,-4270.03,9263.63,5388.67,-1396.68,2399.77,1522.65,6977.59,,,,,
0.173,2109842,-3157.65,-4236.55,9261.91,5388.59,-1395.55,2399.43,1522.28,6977.92,,,,,
0.174,2109843,-3168.3,-4196.44,9260.16,5388.99,-1394.39,2399.21,1521.88,6978.2,,,,,
0.175,2109844,-3179.77,-4161.78,9259.09,5389.67,-1393.42,2399.1,1521.58,6978.38,,,,,
0.176,2109845,-3188.89,-4140.98,9259.16,5390.41,-1392.82,2399.01,1521.46,6978.44,,,,,
0.177,2109846,-3192.56,-4136.23,9260.41,5391.16,-1392.62,2398.87,1521.57,6978.43,,,,,
0.178,2109847,-3188.96,-4143.8,9262.42,5392.08,-1392.77,2398.63,1521.88,6978.42,,,,,
0.179,2109848,-3178.55,-4156.86,9264.58,5393.47,-1393.16,2398.36,1522.3,6978.46,,,,,
0.180,2109849,-3164.16,-4169.07,9266.31,5395.45,-1393.67,2398.15,1522.75,6978.52,,,,,
0.181,2109850,-3150.09,-4177.22,9267.32,5397.82,-1394.19,2398.11,1523.14,6978.55,,,,,
0.182,2109851,-3140.37,-4181.83,9267.57,5399.97,-1394.62,2398.29,1523.44,6978.5,,,,,
0.183,2109852,-3137.13,-4185.82,9267.24,5401.15,-1394.9,2398.64,1523.67,6978.33,,,,,
0.184,2109853,-3139.76,-4192.21,9266.5,5400.76,-1394.98,2399.04,1523.83,6978.05,,,,,
0.185,2109854,-3145.36,-4202.16,9265.48,5398.76,-1394.84,2399.31,1523.94,6977.72,,,,,
0.186,2109855,-3150.34,-4214.38,9264.25,5395.72,-1394.5,2399.37,1524.0,6977.42,,,,,
0.187,2109856,-3152.28,-4225.83,9262.9,5392.63,-1394.02,2399.19,1523.97,6977.22,,,,,
0.188,2109857,-3151.12,-4233.31,9261.63,5390.46,-1393.45,2398.82,1523.83,6977.14,,,,,
0.189,2109858,-3148.96,-4234.83,9260.72,5389.74,-1392.86,2398.39,1523.58,6977.16,,,,,
0.190,2109859,-3148.69,-4230.3,9260.45,5390.34,-1392.3,2398.0,1523.28,6977.22,,,,,
0.191,2109860,-3152.09,-4221.26,9260.92,5391.57,-1391.77,2397.74,1523.0,6977.29,,,,,
0.192,2109861,-3158.62,-4210.14,9262.01,5392.62,-1391.29,2397.62,1522.85,6977.36,,,,,
0.193,2109862,-3165.62,-4199.33,9263.41,5392.96,-1390.86,2397.62,1522.89,6977.43,,,,,
0.194,2109863,-3169.8,-4190.65,9264.79,5392.59,-1390.52,2397.72,1523.15,6977.54,,,,,
0.195,2109864,-3169.31,-4185.1,9265.95,5391.97,-1390.32,2397.88,1523.58,6977.71,,,,,
0.196,2109865,-3164.98,-4182.87,9266.95,5391.72,-1390.32,2398.08,1524.05,6977.9,,,,,
0.197,2109866,-3160.05,-4183.37,9267.98,5392.22,-1390.55,2398.29,1524.45,6978.05,,,,,
0.198,2109867,-3158.38,-4185.43,9269.24,5393.37,-1391.0,2398.44,1524.67,6978.1,,,,,
0.199,2109868,-3162.1,-4187.52,9270.7,5394.65,-1391.56,2398.48,1524.69,6977.98,,,,,
0.200,2109869,-3170.03,-4188.24,9272.02,5395.41,-1392.12,2398.36,1524.53,6977.67,,,,,
0.201,2109870,-3177.98,-4186.91,9272.64,5395.2,-1392.54,2398.09,1524.28,6977.22,,,,,
0.202,2109871,-3180.85,-4183.89,9272.06,5393.97,-1392.73,2397.72,1524.03,6976.69,,,,,
0.203,2109872,-3175.51,-4180.52,9270.11,5392.11,-1392.65,2397.33,1523.82,6976.18,,,,,
0.204,2109873,-3162.84,-4178.48,9267.06,5390.16,-1392.34,2397.0,1523.64,6975.78,,,,,
0.205,2109874,-3147.73,-4178.91,9263.62,5388.61,-1391.86,2396.74,1523.45,6975.53,,,,,
0.206,2109875,-3136.91,-4181.7,9260.65,5387.66,-1391.29,2396.53,1523.18,6975.45,,,,,
0.207,2109876,-3135.55,-4185.44,9258.82,5387.27,-1390.71,2396.28,1522.82,6975.52,,,,,
0.208,2109877,-3144.53,-4188.15,9258.4,5387.25,-1390.17,2395.94,1522.44,6975.72,,,,,
0.209,2109878,-3159.79,-4188.3,9259.2,5387.48,-1389.73,2395.51,1522.12,6976.0,,,,,
0.210,2109879,-3174.19,-4185.76,9260.72,5387.97,-1389.45,2395.09,1522.0,6976.33,,,,,
0.211,2109880,-3180.94,-4181.87,9262.43,5388.83,-1389.38,2394.8,1522.11,6976.65,,,,,
0.212,2109881,-3176.89,-4178.72,9263.91,5390.12,-1389.55,2394.77,1522.46,6976.9,,,,,
0.213,2109882,-3163.93,-4177.95,9265.03,5391.82,-1389.96,2395.06,1522.92,6977.01,,,,,
0.214,2109883,-3147.82,-4179.85,9265.78,5393.69,-1390.56,2395.6,1523.35,6976.94,,,,,
0.215,2109884,-3135.25,-4183.24,9266.22,5395.42,-1391.25,2396.23,1523.6,6976.63,,,,,
0.216,2109885,-3130.56,-4186.35,9266.32,5396.73,-1391.89,2396.77,1523.63,6976.1,,,,,
0.217,2109886,-3133.92,-4188.06,9265.98,5397.4,-1392.37,2397.08,1523.46,6975.39,,,,,
0.218,2109887,-3141.85,-4188.87,9265.13,5397.32,-1392.63,2397.09,1523.23,6974.58,,,,,
0.219,2109888,-3149.43,-4190.82,9263.82,5396.47,-1392.65,2396.85,1523.05,6973.78,,,,,
0.220,2109889,-3153.08,-4196.26,9262.28,5394.83,-1392.48,2396.46,1523.02,6973.1,,,,,
0.221,2109890,-3152.22,-4206.29,9260.82,5392.5,-1392.22,2396.02,1523.14,6972.63,,,,,
0.222,2109891,-3149.05,-4219.55,9259.72,5389.73,-1391.93,2395.6,1523.34,6972.41,,,,,
0.223,2109892,-3146.79,-4232.28,9259.06,5387.0,-1391.66,2395.23,1523.51,6972.44,,,,,
0.224,2109893,-3147.58,-4239.75,9258.74,5384.93,-1391.41,2394.91,1523.53,6972.65,,,,,
0.225,2109894,-3151.18,-4238.41,9258.56,5384.14,-1391.16,2394.66,1523.4,6972.94,,,,,
0.226,2109895,-3155.4,-4227.69,9258.39,5384.98,-1390.93,2394.54,1523.15,6973.19,,,,,
0.227,2109896,-3157.65,-4210.46,9258.31,5387.32,-1390.73,2394.59,1522.89,6973.3,,,,,
0.228,2109897,-3156.7,-4191.98,9258.57,5390.53,-1390.63,2394.88,1522.71,6973.22,,,,,
0.229,2109898,-3153.51,-4177.73,9259.5,5393.76,-1390.72,2395.39,1522.67,6972.94,,,,,
0.230,2109899,-3150.57,-4171.26,9261.2,5396.21,-1391.08,2396.04,1522.78,6972.53,,,,,
0.231,2109900,-3150.32,-4173.02,9263.49,5397.48,-1391.72,2396.72,1522.96,6972.04,,,,,
0.232,2109901,-3153.5,-4180.66,9265.85,5397.64,-1392.62,2397.28,1523.13,6971.57,,,,,
0.233,2109902,-3158.66,-4190.39,9267.67,5397.11,-1393.66,2397.65,1523.23,6971.17,,,,,
0.234,2109903,-3163.0,-4198.74,9268.46,5396.35,-1394.68,2397.8,1523.23,6970.85,,,,,
0.235,2109904,-3164.04,-4203.74,9268.11,5395.56,-1395.52,2397.8,1523.12,6970.6,,,,,
0.236,2109905,-3161.18,-4205.09,9266.93,5394.62,-1396.06,2397.68,1522.95,6970.41,,,,,
0.237,2109906,-3156.01,-4203.55,9265.42,5393.24,-1396.22,2397.48,1522.74,6970.27,,,,,
0.238,2109907,-3151.36,-4200.09,9264.07,5391.31,-1395.99,2397.21,1522.51,6970.18,,,,,
0.239,2109908,-3149.58,-4195.43,9263.1,5389.08,-1395.42,2396.84,1522.26,6970.15,,,,,
0.240,2109909,-3151.15,-4190.22,9262.44,5387.19,-1394.61,2396.34,1522.01,6970.19,,,,,
