Cygnus version: 0.28.0.7,File version: 2021.11
Operative system: Windows
Record datetime: 2024-09-06 16:35:17.611
Device ID: STEEG_DG819201
Device verison: 
Device bandwidth: DC to 131 Hz
Device sampling rate: 1000 samples/second
Data type / unit: non-EEG / micro-volt (uV)
Bandpass filter: None
Notch filter: None
Timestamp,Serial Number,LGAST,RGAST,LTA,RTA,LBFL,RBFL,LRF,RRF,Event Id,Event Date,Event Duration,Software Marker,Software Marker Name
0.017,1773386,-2634.13,-3743.87,9407.77,5354.31,-1616.7,2081.79,1396.38,6791.8,,,,,
0.018,1773387,-2636.12,-3744.89,9408.79,5356.67,-1616.94,2082.2,1396.32,6791.74,,,,,
0.019,1773388,-2637.89,-3757.25,9409.41,5358.8,-1617.35,2082.53,1396.42,6791.59,,,,,
0.020,1773389,-2639.2,-3778.15,9409.68,5360.02,-1617.88,2082.77,1396.69,6791.29,,,,,
0.021,1773390,-2639.86,-3802.67,9409.69,5359.88,-1618.45,2082.92,1397.09,6790.85,,,,,
0.022,1773391,-2639.66,-3825.07,9409.49,5358.39,-1618.96,2083.03,1397.47,6790.35,,,,,
0.023,1773392,-2638.43,-3840.3,9409.09,5355.86,-1619.29,2083.12,1397.71,6789.93,,,,,
0.024,1773393,-2636.21,-3845.31,9408.41,5352.77,-1619.33,2083.17,1397.72,6789.69,,,,,
0.025,1773394,-2633.51,-3839.79,9407.36,5349.59,-1619.06,2083.17,1397.48,6789.71,,,,,
0.026,1773395,-2631.23,-3826.26,9405.99,5346.77,-1618.51,2083.09,1397.04,6789.92,,,,,
0.027,1773396,-2630.32,-3809.13,9404.46,5344.69,-1617.78,2082.94,1396.47,6790.2,,,,,
0.028,1773397,-2631.24,-3793.2,9403.09,5343.72,-1617.01,2082.75,1395.89,6790.41,,,,,
0.029,1773398,-2633.59,-3782.06,9402.26,5344.21,-1616.27,2082.59,1395.35,6790.47,,,,,
0.030,1773399,-2636.19,-3777.01,9402.22,5346.3,-1615.63,2082.55,1394.92,6790.35,,,,,
0.031,1773400,-2637.67,-3776.91,9403.02,5349.82,-1615.09,2082.68,1394.61,6790.12,,,,,
0.032,1773401,-2637.21,-3779.22,9404.42,5354.18,-1614.63,2082.96,1394.45,6789.88,,,,,
0.033,1773402,-2635.05,-3781.47,9406.03,5358.45,-1614.28,2083.37,1394.41,6789.68,,,,,
0.034,1773403,-2632.42,-3782.68,9407.36,5361.59,-1614.08,2083.81,1394.49,6789.54,,,,,
0.035,1773404,-2630.86,-3783.76,9408.09,5362.87,-1614.12,2084.2,1394.68,6789.42,,,,,
0.036,1773405,-2631.39,-3786.82,9408.1,5362.1,-1614.42,2084.48,1394.96,6789.27,,,,,
0.037,1773406,-2633.88,-3793.66,9407.52,5359.78,-1614.94,2084.6,1395.29,6789.07,,,,,
0.038,1773407,-2637.2,-3804.24,9406.63,5356.91,-1615.54,2084.55,1395.63,6788.87,,,,,
0.039,1773408,-2639.91,-3816.04,9405.72,5354.56,-1616.01,2084.34,1395.9,6788.74,,,,,
0.040,1773409,-2641.06,-3824.77,9404.97,5353.51,-1616.17,2083.99,1396.04,6788.76,,,,,
0.041,1773410,-2640.74,-3826.23,9404.4,5353.9,-1615.91,2083.55,1395.97,6788.96,,,,,
0.042,1773411,-2639.83,-3818.37,9403.98,5355.28,-1615.26,2083.07,1395.67,6789.28,,,,,
0.043,1773412,-2639.31,-3802.57,9403.7,5356.84,-1614.36,2082.61,1395.17,6789.63,,,,,
0.044,1773413,-2639.55,-3783.45,9403.63,5357.83,-1613.39,2082.22,1394.54,6789.92,,,,,
0.045,1773414,-2640.03,-3766.99,9403.98,5357.94,-1612.49,2081.95,1393.89,6790.12,,,,,
0.046,1773415,-2639.85,-3758.07,9404.96,5357.34,-1611.74,2081.77,1393.3,6790.24,,,,,
0.047,1773416,-2638.51,-3758.3,9406.63,5356.56,-1611.11,2081.64,1392.83,6790.37,,,,,
0.048,1773417,-2636.5,-3765.47,9408.86,5356.15,-1610.55,2081.49,1392.47,6790.54,,,,,
0.049,1773418,-2635.17,-3774.74,9411.24,5356.28,-1610.04,2081.24,1392.16,6790.78,,,,,
0.050,1773419,-2635.86,-3781.07,9413.24,5356.74,-1609.63,2080.88,1391.88,6791.02,,,,,
0.051,1773420,-2638.76,-3781.78,9414.36,5357.0,-1609.44,2080.43,1391.63,6791.15,,,,,
0.052,1773421,-2642.43,-3777.83,9414.36,5356.6,-1609.58,2079.98,1391.46,6791.09,,,,,
0.053,1773422,-2644.33,-3773.19,9413.31,5355.5,-1610.09,2079.59,1391.44,6790.86,,,,,
0.054,1773423,-2642.36,-3772.71,9411.54,5354.18,-1610.87,2079.32,1391.58,6790.53,,,,,
0.055,1773424,-2636.39,-3779.36,9409.55,5353.49,-1611.74,2079.16,1391.83,6790.24,,,,,
0.056,1773425,-2628.96,-3792.43,9407.75,5354.13,-1612.45,2079.05,1392.04,6790.13,,,,,
0.057,1773426,-2624.37,-3807.55,9406.36,5356.24,-1612.82,2078.89,1392.05,6790.25,,,,,
0.058,1773427,-2626.47,-3818.67,9405.37,5359.17,-1612.79,2078.64,1391.76,6790.58,,,,,
0.059,1773428,-2636.42,-3821.01,9404.63,5361.62,-1612.43,2078.28,1391.21,6791.01,,,,,
0.060,1773429,-2651.46,-3813.54,9403.99,5362.21,-1611.89,2077.89,1390.55,6791.45,,,,,
0.061,1773430,-2665.89,-3799.77,9403.41,5360.13,-1611.34,2077.59,1389.99,6791.83,,,,,
0.062,1773431,-2673.57,-3786.3,9402.98,5355.64,-1610.88,2077.47,1389.69,6792.16,,,,,
0.063,1773432,-2671.05,-3779.85,9402.91,5350.07,-1610.52,2077.58,1389.71,6792.48,,,,,
0.064,1773433,-2659.33,-3784.16,9403.35,5345.35,-1610.23,2077.84,1389.93,6792.84,,,,,
0.065,1773434,-2643.51,-3798.22,9404.28,5343.23,-1609.96,2078.15,1390.17,6793.21,,,,,
0.066,1773435,-2630.25,-3816.74,9405.51,5344.55,-1609.75,2078.35,1390.27,6793.53,,,,,
0.067,1773436,-2624.55,-3832.56,9406.67,5348.83,-1609.67,2078.36,1390.22,6793.7,,,,,
0.068,1773437,-2627.44,-3839.86,9407.39,5354.47,-1609.83,2078.19,1390.15,6793.64,,,,,
0.069,1773438,-2635.92,-3836.64,9407.43,5359.43,-1610.3,2077.96,1390.27,6793.36,,,,,
0.070,1773439,-2645.05,-3825.27,9406.77,5362.01,-1611.03,2077.81,1390.74,6792.95,,,,,
0.071,1773440,-2650.81,-3811.04,9405.61,5361.51,-1611.86,2077.86,1391.57,6792.54,,,,,
0.072,1773441,-2652.29,-3799.53,9404.32,5358.39,-1612.6,2078.12,1392.52,6792.25,,,,,
0.073,1773442,-2651.72,-3794.04,9403.3,5353.96,-1613.03,2078.51,1393.27,6792.13,,,,,
0.074,1773443,-2652.62,-3794.43,9402.83,5349.73,-1613.05,2078.85,1393.51,6792.15,,,,,
0.075,1773444,-2657.16,-3797.76,9403.03,5346.77,-1612.67,2078.97,1393.12,6792.26,,,,,
0.076,1773445,-2664.56,-3800.13,9403.8,5345.44,-1612.04,2078.77,1392.23,6792.36,,,,,
0.077,1773446,-2671.42,-3798.75,9404.92,5345.37,-1611.3,2078.27,1391.19,6792.42,,,,,
0.078,1773447,-2673.91,-3793.18,9406.12,5345.91,-1610.59,2077.61,1390.36,6792.47,,,,,
0.079,1773448,-2670.39,-3785.13,9407.15,5346.5,-1609.99,2076.99,1389.96,6792.53,,,,,
0.080,1773449,-2662.83,-3777.24,9407.87,5347.0,-1609.48,2076.56,1389.99,6792.61,,,,,
0.081,1773450,-2655.91,-3771.64,9408.23,5347.67,-1609.01,2076.42,1390.26,6792.69,,,,,
0.082,1773451,-2654.37,-3769.03,9408.27,5348.92,-1608.54,2076.54,1390.49,6792.72,,,,,
0.083,1773452,-2659.95,-3768.84,9408.07,5350.97,-1608.1,2076.83,1390.51,6792.62,,,,,
0.084,1773453,-2669.93,-3769.99,9407.71,5353.62,-1607.75,2077.16,1390.32,6792.39,,,,,
0.085,1773454,-2678.16,-3771.78,9407.25,5356.27,-1607.57,2077.44,1390.1,6792.1,,,,,
0.086,1773455,-2678.26,-3774.26,9406.73,5358.15,-1607.63,2077.66,1390.07,6791.84,,,,,
0.087,1773456,-2667.22,-3777.87,9406.2,5358.63,-1607.94,2077.81,1390.34,6791.72,,,,,
0.088,1773457,-2647.37,-3782.72,9405.7,5357.48,-1608.41,2077.93,1390.86,6791.79,,,,,
0.089,1773458,-2625.59,-3788.14,9405.28,5355.02,-1608.91,2078.02,1391.37,6791.98,,,,,
0.090,1773459,-2610.11,-3792.81,9404.97,5351.91,-1609.28,2078.06,1391.58,6792.21,,,,,
0.091,1773460,-2606.52,-3795.59,9404.76,5349.02,-1609.4,2078.01,1391.32,6792.35,,,,,
0.092,1773461,-2615.11,-3796.25,9404.57,5347.07,-1609.21,2077.85,1390.57,6792.38,,,,,
0.093,1773462,-2630.97,-3795.85,9404.3,5346.53,-1608.71,2077.6,1389.53,6792.31,,,,,
0.094,1773463,-2646.59,-3796.06,9403.87,5347.45,-1607.96,2077.3,1388.48,6792.25,,,,,
0.095,1773464,-2655.63,-3798.08,9403.33,5349.58,-1607.07,2077.02,1387.67,6792.32,,,,,
0.096,1773465,-2655.74,-3801.59,9402.83,5352.39,-1606.15,2076.83,1387.2,6792.55,,,,,
0.097,1773466,-2649.17,-3804.6,9402.65,5355.29,-1605.33,2076.72,1387.06,6792.91,,,,,
0.098,1773467,-2640.97,-3804.43,9403.07,5357.69,-1604.7,2076.7,1387.14,6793.28,,,,,
0.099,1773468,-2636.04,-3799.37,9404.23,5359.16,-1604.34,2076.75,1387.37,6793.52,,,,,
0.100,1773469,-2636.75,-3789.99,9406.02,5359.55,-1604.3,2076.87,1387.73,6793.55,,,,,
0.101,1773470,-2642.11,-3779.39,9408.03,5358.97,-1604.58,2077.1,1388.27,6793.39,,,,,
0.102,1773471,-2648.98,-3771.99,9409.71,5357.79,-1605.17,2077.48,1389.05,6793.12,,,,,
0.103,1773472,-2654.08,-3771.44,9410.51,5356.5,-1605.98,2078.01,1390.0,6792.85,,,,,
0.104,1773473,-2655.79,-3778.91,9410.17,5355.54,-1606.94,2078.63,1390.95,6792.67,,,,,
0.105,1773474,-2654.61,-3792.53,9408.78,5355.17,-1607.91,2079.21,1391.68,6792.61,,,,,
0.106,1773475,-2652.39,-3808.49,9406.82,5355.34,-1608.75,2079.59,1391.98,6792.6,,,,,
0.107,1773476,-2650.94,-3823.08,9404.94,5355.78,-1609.35,2079.67,1391.77,6792.58,,,,,
0.108,1773477,-2650.97,-3834.42,9403.72,5356.1,-1609.62,2079.44,1391.16,6792.52,,,,,
0.109,1773478,-2652.01,-3842.93,9403.42,5356.0,-1609.54,2079.03,1390.38,6792.43,,,,,
0.110,1773479,-2653.05,-3850.11,9403.93,5355.38,-1609.16,2078.62,1389.66,6792.36,,,,,
0.111,1773480,-2653.51,-3856.65,9404.82,5354.43,-1608.6,2078.37,1389.17,6792.38,,,,,
0.112,1773481,-2653.58,-3860.95,9405.64,5353.53,-1607.97,2078.35,1388.92,6792.54,,,,,
0.113,1773482,-2654.0,-3859.31,9406.1,5353.13,-1607.43,2078.48,1388.82,6792.8,,,,,
0.114,1773483,-2655.35,-3847.94,9406.23,5353.57,-1607.07,2078.59,1388.74,6793.1,,,,,
0.115,1773484,-2657.48,-3825.63,9406.3,5354.95,-1606.95,2078.47,1388.59,6793.35,,,,,
0.116,1773485,-2659.63,-3795.69,9406.65,5357.06,-1607.06,2078.02,1388.39,6793.48,,,,,
0.117,1773486,-2660.95,-3765.56,9407.46,5359.47,-1607.37,2077.27,1388.23,6793.47,,,,,
0.118,1773487,-2661.24,-3744.11,9408.58,5361.56,-1607.82,2076.43,1388.22,6793.34,,,,,
0.119,1773488,-2661.05,-3737.87,9409.59,5362.73,-1608.37,2075.73,1388.41,6793.15,,,,,
0.120,1773489,-2661.29,-3747.92,9410.0,5362.55,-1608.98,2075.37,1388.74,6792.93,,,,,
0.121,1773490,-2662.37,-3769.39,9409.49,5360.93,-1609.61,2075.4,1389.09,6792.74,,,,,
0.122,1773491,-2663.69,-3793.73,9408.1,5358.12,-1610.23,2075.7,1389.33,6792.61,,,,,
0.123,1773492,-2663.9,-3812.79,9406.2,5354.75,-1610.8,2076.03,1389.35,6792.55,,,,,
0.124,1773493,-2661.85,-3822.38,9404.36,5351.62,-1611.28,2076.16,1389.16,6792.59,,,,,
0.125,1773494,-2657.67,-3823.62,9403.11,5349.55,-1611.64,2075.95,1388.83,6792.73,,,,,
0.126,1773495,-2653.2,-3821.32,9402.68,5349.07,-1611.87,2075.41,1388.44,6792.95,,,,,
0.127,1773496,-2651.19,-3820.44,9403.02,5350.32,-1611.97,2074.69,1388.08,6793.19,,,,,
0.128,1773497,-2653.77,-3822.76,9403.84,5352.97,-1611.97,2073.98,1387.76,6793.4,,,,,
0.129,1773498,-2660.92,-3825.68,9404.77,5356.35,-1611.86,2073.43,1387.5,6793.52,,,,,
0.130,1773499,-2670.06,-3823.95,9405.58,5359.68,-1611.67,2073.11,1387.27,6793.58,,,,,
0.131,1773500,-2677.15,-3813.25,9406.24,5362.27,-1611.42,2072.99,1387.09,6793.61,,,,,
0.132,1773501,-2678.87,-3793.6,9406.83,5363.72,-1611.16,2072.98,1387.0,6793.7,,,,,
0.133,1773502,-2674.56,-3770.4,9407.45,5363.93,-1610.98,2072.99,1387.02,6793.91,,,,,
0.134,1773503,-2666.9,-3752.36,9408.12,5363.06,-1611.0,2072.97,1387.2,6794.23,,,,,
0.135,1773504,-2660.51,-3747.18,9408.74,5361.46,-1611.31,2072.92,1387.49,6794.57,,,,,
0.136,1773505,-2659.49,-3757.43,9409.19,5359.49,-1611.97,2072.88,1387.84,6794.8,,,,,
0.137,1773506,-2664.92,-3778.67,9409.39,5357.57,-1612.91,2072.87,1388.15,6794.82,,,,,
0.138,1773507,-2674.17,-3801.21,9409.38,5356.03,-1613.99,2072.89,1388.36,6794.6,,,,,
0.139,1773508,-2682.24,-3814.56,9409.32,5355.16,-1614.98,2072.92,1388.44,6794.23,,,,,
0.140,1773509,-2684.69,-3812.36,9409.34,5355.06,-1615.68,2072.93,1388.4,6793.89,,,,,
0.141,1773510,-2680.3,-3795.42,9409.45,5355.62,-1615.93,2072.89,1388.28,6793.74,,,,,
0.142,1773511,-2671.97,-3771.16,9409.53,5356.51,-1615.73,2072.82,1388.12,6793.88,,,,,
0.143,1773512,-2665.21,-3749.98,9409.36,5357.26,-1615.17,2072.72,1387.96,6794.27,,,,,
0.144,1773513,-2664.94,-3740.33,9408.78,5357.46,-1614.41,2072.6,1387.79,6794.77,,,,,
0.145,1773514,-2672.48,-3744.99,9407.81,5357.04,-1613.59,2072.48,1387.58,6795.2,,,,,
0.146,1773515,-2684.48,-3760.32,9406.71,5356.3,-1612.82,2072.33,1387.3,6795.43,,,,,
0.147,1773516,-2694.56,-3778.52,9405.85,5355.9,-1612.13,2072.15,1386.89,6795.44,,,,,
0.148,1773517,-2696.86,-3791.68,9405.58,5356.52,-1611.52,2071.94,1386.35,6795.34,,,,,
0.149,1773518,-2689.42,-3795.34,9406.01,5358.49,-1610.99,2071.74,1385.7,6795.26,,,,,
0.150,1773519,-2675.66,-3790.0,9407.01,5361.54,-1610.59,2071.58,1385.02,6795.3,,,,,
0.151,1773520,-2662.72,-3780.07,9408.26,5364.84,-1610.4,2071.5,1384.42,6795.47,,,,,
0.152,1773521,-2657.83,-3771.13,9409.38,5367.23,-1610.52,2071.52,1384.02,6795.69,,,,,
0.153,1773522,-2664.26,-3767.14,9410.18,5367.82,-1610.97,2071.61,1383.92,6795.82,,,,,
0.154,1773523,-2679.46,-3769.0,9410.66,5366.35,-1611.68,2071.74,1384.13,6795.76,,,,,
0.155,1773524,-2696.11,-3774.89,9410.98,5363.37,-1612.48,2071.84,1384.53,6795.5,,,,,
0.156,1773525,-2705.85,-3781.91,9411.3,5359.97,-1613.19,2071.87,1384.94,6795.17,,,,,
0.157,1773526,-2703.44,-3787.82,9411.61,5357.28,-1613.65,2071.82,1385.14,6794.9,,,,,
0.158,1773527,-2689.43,-3791.94,9411.72,5355.93,-1613.83,2071.71,1384.98,6794.83,,,,,
0.159,1773528,-2669.79,-3794.82,9411.34,5355.8,-1613.78,2071.57,1384.43,6795.01,,,,,
0.160,1773529,-2652.89,-3797.16,9410.31,5356.14,-1613.6,2071.45,1383.6,6795.39,,,,,
0.161,1773530,-2645.43,-3798.9,9408.68,5356.06,-1613.39,2071.36,1382.73,6795.83,,,,,
0.162,1773531,-2649.47,-3799.01,9406.82,5355.07,-1613.15,2071.31,1382.02,6796.21,,,,,
0.163,1773532,-2661.9,-3796.19,9405.28,5353.4,-1612.85,2071.29,1381.62,6796.46,,,,,
0.164,1773533,-2676.5,-3789.97,9404.5,5351.87,-1612.37,2071.26,1381.49,6796.61,,,,,
0.165,1773534,-2687.24,-3781.4,9404.68,5351.49,-1611.68,2071.2,1381.52,6796.7,,,,,
0.166,1773535,-2690.95,-3772.84,9405.62,5352.85,-1610.84,2071.07,1381.53,6796.8,,,,,
0.167,1773536,-2688.33,-3767.0,9406.85,5355.76,-1609.99,2070.9,1381.39,6796.94,,,,,
0.168,1773537,-2682.75,-3765.62,9407.84,5359.27,-1609.33,2070.72,1381.13,6797.09,,,,,
0.169,1773538,-2677.99,-3768.69,9408.25,5362.13,-1609.02,2070.62,1380.88,6797.19,,,,,
0.170,1773539,-2676.22,-3774.51,9408.04,5363.3,-1609.08,2070.68,1380.81,6797.2,,,,,
0.171,1773540,-2677.21,-3780.73,9407.43,5362.49,-1609.38,2070.97,1381.04,6797.13,,,,,
0.172,1773541,-2679.06,-3785.51,9406.77,5360.21,-1609.68,2071.46,1381.55,6797.0,,,,,
0.173,1773542,-2679.71,-3788.39,9406.3,5357.47,-1609.77,2072.04,1382.17,6796.89,,,,,
0.174,1773543,-2678.3,-3790.2,9406.06,5355.29,-1609.49,2072.55,1382.68,6796.82,,,,,
0.175,1773544,-2675.6,-3792.3,9405.93,5354.25,-1608.86,2072.82,1382.89,6796.79,,,,,
0.176,1773545,-2673.35,-3795.38,9405.75,5354.33,-1608.02,2072.76,1382.73,6796.77,,,,,
0.177,1773546,-2673.16,-3798.83,9405.46,5355.07,-1607.15,2072.4,1382.28,6796.72,,,,,
0.178,1773547,-2675.58,-3800.88,9405.16,5355.92,-1606.41,2071.89,1381.73,6796.66,,,,,
0.179,1773548,-2679.86,-3799.55,9405.11,5356.59,-1605.85,2071.45,1381.28,6796.61,,,,,
0.180,1773549,-2684.48,-3793.87,9405.54,5357.14,-1605.42,2071.26,1381.06,6796.65,,,,,
0.181,1773550,-2687.97,-3784.73,9406.52,5357.84,-1605.03,2071.39,1381.09,6796.8,,,,,
0.182,1773551,-2689.56,-3774.75,9407.93,5358.89,-1604.6,2071.75,1381.31,6797.04,,,,,
0.183,1773552,-2689.33,-3767.3,9409.48,5360.24,-1604.16,2072.15,1381.6,6797.28,,,,,
0.184,1773553,-2687.94,-3764.99,9410.85,5361.51,-1603.8,2072.4,1381.9,6797.4,,,,,
0.185,1773554,-2686.17,-3768.45,9411.79,5362.22,-1603.63,2072.42,1382.18,6797.32,,,,,
0.186,1773555,-2684.61,-3776.01,9412.19,5362.02,-1603.73,2072.27,1382.46,6797.03,,,,,
0.187,1773556,-2683.63,-3784.47,9412.05,5360.92,-1604.07,2072.11,1382.76,6796.62,,,,,
0.188,1773557,-2683.37,-3790.6,9411.43,5359.23,-1604.55,2072.15,1383.05,6796.22,,,,,
0.189,1773558,-2683.85,-3792.63,9410.38,5357.44,-1604.98,2072.46,1383.28,6795.97,,,,,
0.190,1773559,-2684.88,-3791.08,9408.98,5355.91,-1605.24,2072.98,1383.37,6795.94,,,,,
0.191,1773560,-2686.03,-3788.32,9407.35,5354.76,-1605.25,2073.52,1383.27,6796.13,,,,,
0.192,1773561,-2686.72,-3787.25,9405.76,5353.85,-1605.01,2073.82,1382.97,6796.46,,,,,
0.193,1773562,-2686.52,-3789.58,9404.55,5353.0,-1604.61,2073.71,1382.53,6796.85,,,,,
0.194,1773563,-2685.53,-3794.73,9404.02,5352.18,-1604.14,2073.18,1382.0,6797.22,,,,,
0.195,1773564,-2684.55,-3799.91,9404.29,5351.6,-1603.64,2072.39,1381.45,6797.56,,,,,
0.196,1773565,-2684.91,-3801.43,9405.18,5351.67,-1603.13,2071.58,1380.92,6797.89,,,,,
0.197,1773566,-2687.82,-3796.68,9406.24,5352.75,-1602.62,2070.99,1380.45,6798.25,,,,,
0.198,1773567,-2693.73,-3785.77,9406.97,5354.95,-1602.14,2070.76,1380.08,6798.62,,,,,
0.199,1773568,-2701.87,-3771.89,9407.08,5357.95,-1601.75,2070.88,1379.85,6798.98,,,,,
0.200,1773569,-2710.5,-3760.2,9406.68,5361.12,-1601.56,2071.29,1379.84,6799.25,,,,,
0.201,1773570,-2717.6,-3755.48,9406.29,5363.71,-1601.65,2071.85,1380.1,6799.36,,,,,
0.202,1773571,-2721.69,-3759.85,9406.64,5365.11,-1602.02,2072.46,1380.59,6799.29,,,,,
0.203,1773572,-2722.32,-3771.51,9408.21,5365.05,-1602.57,2073.05,1381.24,6799.07,,,,,
0.204,1773573,-2719.96,-3785.4,9410.97,5363.68,-1603.16,2073.56,1381.91,6798.77,,,,,
0.205,1773574,-2715.4,-3795.47,9414.21,5361.4,-1603.6,2073.92,1382.46,6798.48,,,,,
0.206,1773575,-2709.1,-3797.5,9416.76,5358.74,-1603.76,2074.08,1382.8,6798.26,,,,,
0.207,1773576,-2701.02,-3791.26,9417.49,5356.22,-1603.62,2073.98,1382.94,6798.13,,,,,
0.208,1773577,-2691.12,-3780.69,9415.74,5354.19,-1603.26,2073.69,1382.96,6798.08,,,,,
0.209,1773578,-2680.06,-3772.14,9411.75,5352.84,-1602.81,2073.3,1382.98,6798.08,,,,,
0.210,1773579,-2669.72,-3771.32,9406.54,5352.22,-1602.38,2072.99,1383.07,6798.12,,,,,
0.211,1773580,-2662.81,-3780.6,9401.56,5352.3,-1602.0,2072.86,1383.24,6798.17,,,,,
0.212,1773581,-2661.75,-3797.73,9398.13,5352.96,-1601.65,2072.93,1383.43,6798.26,,,,,
0.213,1773582,-2667.23,-3816.89,9396.95,5354.1,-1601.23,2073.03,1383.54,6798.4,,,,,
0.214,1773583,-2677.44,-3831.27,9397.87,5355.58,-1600.71,2072.95,1383.52,6798.59,,,,,
0.215,1773584,-2688.43,-3836.04,9400.02,5357.3,-1600.14,2072.55,1383.37,6798.83,,,,,
0.216,1773585,-2695.86,-3830.21,9402.31,5359.17,-1599.66,2071.86,1383.19,6799.11,,,,,
0.217,1773586,-2697.03,-3816.7,9403.85,5361.03,-1599.47,2071.14,1383.07,6799.39,,,,,
0.218,1773587,-2692.39,-3800.54,9404.28,5362.62,-1599.75,2070.77,1383.12,6799.68,,,,,
0.219,1773588,-2685.38,-3786.57,9403.84,5363.61,-1600.52,2071.08,1383.36,6799.95,,,,,
0.220,1773589,-2680.7,-3777.62,9403.12,5363.62,-1601.68,2072.1,1383.74,6800.17,,,,,
0.221,1773590,-2681.86,-3774.18,9402.7,5362.41,-1602.99,2073.53,1384.15,6800.33,,,,,
0.222,1773591,-2689.32,-3775.41,9402.9,5360.02,-1604.14,2074.82,1384.49,6800.42,,,,,
0.223,1773592,-2700.22,-3780.65,9403.66,5356.89,-1604.9,2075.34,1384.7,6800.47,,,,,
0.224,1773593,-2709.95,-3790.32,9404.67,5353.71,-1605.16,2074.75,1384.75,6800.51,,,,,
0.225,1773594,-2714.7,-3805.52,9405.61,5351.22,-1604.95,2073.13,1384.69,6800.62,,,,,
0.226,1773595,-2713.51,-3826.55,9406.29,5349.95,-1604.38,2070.99,1384.53,6800.83,,,,,
0.227,1773596,-2708.66,-3851.2,9406.76,5349.99,-1603.62,2069.04,1384.31,6801.16,,,,,
0.228,1773597,-2704.23,-3874.19,9407.2,5351.05,-1602.77,2067.9,1384.03,6801.55,,,,,
0.229,1773598,-2703.53,-3888.16,9407.72,5352.67,-1601.93,2067.82,1383.67,6801.92,,,,,
0.230,1773599,-2707.03,-3886.35,9408.29,5354.54,-1601.13,2068.58,1383.26,6802.16,,,,,
0.231,1773600,-2711.88,-3865.57,9408.69,5356.69,-1600.43,2069.67,1382.83,6802.22,,,,,
0.232,1773601,-2713.48,-3828.13,9408.66,5359.41,-1599.92,2070.51,1382.43,6802.07,,,,,
0.233,1773602,-2708.16,-3781.7,9408.04,5362.97,-1599.73,2070.78,1382.13,6801.8,,,,,
0.234,1773603,-2695.54,-3736.91,9406.96,5367.22,-1599.95,2070.5,1381.98,6801.5,,,,,
0.235,1773604,-2679.12,-3703.71,9405.77,5371.43,-1600.62,2070.01,1381.96,6801.25,,,,,
0.236,1773605,-2664.82,-3688.09,9404.93,5374.36,-1601.64,2069.71,1382.06,6801.1,,,,,
0.237,1773606,-2658.09,-3690.33,9404.81,5374.79,-1602.8,2069.89,1382.22,6801.02,,,,,
0.238,1773607,-2661.21,-3705.68,9405.45,5372.11,-1603.84,2070.49,1382.37,6800.98,,,,,
0.239,1773608,-2672.22,-3726.83,9406.58,5366.73,-1604.53,2071.26,1382.45,6800.92,,,,,
0.240,1773609,-2685.9,-3746.99,9407.67,5360.05,-1604.76,2071.81,1382.42,6800.86,,,,,
